Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,demand_lag_1,demand_lag_7,demand_lag_30,rolling_demand_7,rolling_demand_30,volatility_7,volatility_30,inventory_ratio,days_until_stockout,low_stock,overstock
2023-01-08,P0013,23,58.3,1340.9,S004,2853,02-02-2022,S004,56.28823529411764,37.16,23.0,350.0,56.0,67.14285714285714,96.8,124.76434930356852,111.6553811418466,42.49148936170213,42.49148936170213,0,1
2023-01-09,P0013,23,58.3,1340.9,S004,4723,03-02-2022,S004,56.28823529411764,24.11,23.0,350.0,56.0,20.428571428571427,95.7,3.2071349029502167,112.23225610467262,231.19580419580421,231.19580419580421,0,1
2023-01-10,P0013,23,58.3,1340.9,S004,3565,04-02-2022,S004,56.28823529411764,23.24,23.0,17.0,56.0,21.285714285714285,94.6,2.927700218846808,112.79508426559536,167.48322147651007,167.48322147651007,0,1
2023-01-11,P0013,67,87.82,5883.94,S003,1562,31-01-2022,S003,56.28823529411764,38.38,23.0,17.0,56.0,28.428571428571427,94.96666666666668,17.15475777403226,112.6831025894983,54.94472361809046,54.94472361809046,0,1
2023-01-12,P0013,67,87.82,5883.94,S003,1378,01-02-2022,S003,56.28823529411764,24.96,67.0,17.0,56.0,35.57142857142857,95.33333333333331,21.46980160486784,112.56977402033152,38.738955823293175,38.738955823293175,0,1
2023-01-13,P0013,67,87.82,5883.94,S003,1709,02-02-2022,S003,56.28823529411764,36.89,67.0,23.0,56.0,41.85714285714285,95.7,23.518989288293422,112.4550944860306,40.82935153583619,40.82935153583619,0,1
2023-01-14,P0013,67,87.82,5883.94,S003,1640,03-02-2022,S003,56.28823529411764,33.64,67.0,23.0,56.0,48.142857142857146,96.06666666666666,23.518989288293405,112.3390598492621,34.06528189910979,34.06528189910979,0,1
2023-01-15,P0013,67,87.82,5883.94,S003,3926,04-02-2022,S003,56.28823529411764,29.68,67.0,23.0,31.0,54.42857142857143,97.26666666666668,21.46980160486777,111.81108862822992,72.13123359580052,72.13123359580052,0,1
2023-01-16,P0013,31,34.68,1075.08,S001,1133,09-02-2022,S001,56.28823529411764,33.05,67.0,23.0,31.0,55.57142857142857,97.26666666666668,19.654152596479857,111.81108862822992,20.388174807197945,20.388174807197945,0,1
2023-01-17,P0013,101,89.13,9002.13,S005,1708,09-02-2022,S005,56.28823529411764,27.11,31.0,23.0,31.0,66.71428571428571,99.6,20.21314989237028,111.1087072536901,25.601713062098504,25.601713062098504,0,1
2023-01-18,P0013,31,34.68,1075.08,S001,4555,08-02-2022,S001,56.28823529411764,24.62,101.0,67.0,31.0,61.57142857142857,99.6,24.295796226625605,111.1087072536901,73.97911832946636,73.97911832946636,0,1
2023-01-19,P0013,181,64.04,11591.24,S001,4533,01-02-2022,S001,56.28823529411764,38.21,31.0,67.0,31.0,77.85714285714286,104.6,51.508667786527496,111.29011481336704,58.22201834862385,58.22201834862385,0,1
2023-01-20,P0013,101,89.13,9002.13,S005,1075,07-02-2022,S005,56.28823529411764,31.06,181.0,67.0,31.0,82.71428571428571,106.93333333333334,51.91568255583368,110.42423938464852,12.996545768566495,12.996545768566495,0,1
2023-01-21,P0013,101,89.13,9002.13,S005,3207,06-02-2022,S005,56.28823529411764,31.09,101.0,67.0,31.0,87.57142857142857,109.26666666666668,51.79078792879783,109.50009709752688,36.621533442088094,36.621533442088094,0,1
2023-01-22,P0013,101,89.13,9002.13,S005,1268,05-02-2022,S005,56.28823529411764,25.59,101.0,67.0,31.0,92.42857142857144,111.6,51.130086194780766,108.51619933098183,13.718701700154558,13.718701700154558,0,1
2023-01-23,P0013,101,89.13,9002.13,S005,2184,04-02-2022,S005,56.28823529411764,27.2,101.0,31.0,176.0,102.42857142857144,109.1,43.36994790119508,107.84322912897925,21.32217573221757,21.32217573221757,0,1
2023-01-24,P0013,101,89.13,9002.13,S005,2648,03-02-2022,S005,56.28823529411764,28.8,101.0,101.0,176.0,102.42857142857144,106.6,43.36994790119508,107.10568419186212,25.852161785216175,25.852161785216175,0,1
2023-01-25,P0013,101,89.13,9002.13,S005,1854,02-02-2022,S005,56.28823529411764,36.41,101.0,31.0,176.0,112.42857142857144,104.1,30.237157840738057,106.30222043290308,16.490470139771283,16.490470139771283,0,1
2023-01-26,P0013,101,89.13,9002.13,S005,2881,01-02-2022,S005,56.28823529411764,37.72,101.0,181.0,140.0,101.0,102.8,0.0,106.0863018880188,28.524752475247524,28.524752475247524,0,1
2023-01-27,P0013,101,89.13,9002.13,S005,2021,31-01-2022,S005,56.28823529411764,35.36,101.0,101.0,350.0,101.0,94.5,0.0,95.26795242168632,20.00990099009901,20.00990099009901,0,1
2023-01-28,P0013,42,43.6,1831.2,S001,2802,10-02-2022,S001,56.28823529411764,38.46,101.0,101.0,101.0,92.57142857142856,92.53333333333332,22.29990390754432,95.73697204367784,30.268518518518523,30.268518518518523,0,1
2023-01-29,P0013,181,64.04,11591.24,S001,1133,09-02-2022,S001,56.28823529411764,33.05,42.0,101.0,31.0,104.0,97.53333333333332,40.45161719058124,96.32764967523096,10.89423076923077,10.89423076923077,0,1
2023-01-30,P0013,181,64.04,11591.24,S001,4555,08-02-2022,S001,56.28823529411764,24.62,181.0,101.0,350.0,115.42857142857144,91.9,49.70532212569434,85.3727526588649,39.46163366336633,39.46163366336633,0,1
2023-01-31,P0013,181,64.04,11591.24,S001,4627,07-02-2022,S001,56.28823529411764,30.48,181.0,101.0,350.0,126.85714285714286,86.26666666666667,54.77355983631927,72.33491708632184,36.4740990990991,36.4740990990991,0,1
2023-02-01,P0013,181,64.04,11591.24,S001,4464,06-02-2022,S001,56.28823529411764,33.12,181.0,101.0,350.0,138.28571428571428,80.63333333333334,56.7882449271392,55.77200096781556,32.28099173553719,32.28099173553719,0,1
2023-02-02,P0013,181,64.04,11591.24,S001,3537,05-02-2022,S001,56.28823529411764,38.27,181.0,101.0,17.0,149.71428571428572,86.1,56.07945044224978,57.33528130879466,23.625,23.625,0,1
2023-02-03,P0013,181,64.04,11591.24,S001,4791,04-02-2022,S001,56.28823529411764,38.57,181.0,101.0,17.0,161.14285714285714,91.56666666666666,52.53706174828245,58.32943500931366,29.731382978723406,29.731382978723406,0,1
2023-02-04,P0013,181,64.04,11591.24,S001,1766,03-02-2022,S001,56.28823529411764,22.94,181.0,42.0,17.0,181.0,97.03333333333332,0.0,58.78334465812066,9.756906077348066,9.756906077348066,0,1
2023-02-05,P0013,181,64.04,11591.24,S001,1540,02-02-2022,S001,56.28823529411764,33.52,181.0,181.0,23.0,181.0,102.3,0.0,58.99921098245065,8.508287292817679,8.508287292817679,0,1
2023-02-06,P0013,181,64.04,11591.24,S001,1330,31-01-2022,S001,56.28823529411764,36.57,181.0,181.0,23.0,181.0,107.56666666666666,0.0,58.72770792531343,7.348066298342541,7.348066298342541,0,1
2023-02-07,P0013,140,16.47,2305.8,S002,1954,04-02-2022,S002,56.28823529411764,32.95,181.0,181.0,23.0,175.14285714285714,111.46666666666668,15.49654339337779,56.77039863273415,11.156606851549755,11.156606851549755,0,1
2023-02-08,P0013,115,24.19,2781.85,S003,3504,07-02-2022,S003,56.28823529411764,33.12,140.0,181.0,23.0,165.71428571428572,114.53333333333332,27.08452378336037,54.25592822103812,21.144827586206894,21.144827586206894,0,1
2023-02-09,P0013,61,83.41,5088.01,S003,1378,01-02-2022,S003,56.28823529411764,24.96,115.0,181.0,23.0,148.57142857142858,115.8,46.68282033345567,52.45911380007919,9.274999999999999,9.274999999999999,0,1
2023-02-10,P0013,143,45.69,6533.67,S002,1659,03-02-2022,S002,56.28823529411764,22.76,61.0,181.0,67.0,143.14285714285714,118.33333333333331,44.438829010331865,51.85279783847893,11.589820359281438,11.589820359281438,0,1
2023-02-11,P0013,143,45.69,6533.67,S002,4869,02-02-2022,S002,56.28823529411764,32.26,143.0,181.0,67.0,137.71428571428572,120.86666666666666,41.25010822496612,51.109573523432296,35.3558091286307,35.3558091286307,0,1
2023-02-12,P0013,143,45.69,6533.67,S002,2180,01-02-2022,S002,56.28823529411764,24.54,143.0,181.0,67.0,132.28571428571428,123.4,36.87236673406548,50.22336315796222,16.479481641468684,16.479481641468684,0,1
2023-02-13,P0013,143,45.69,6533.67,S002,1459,31-01-2022,S002,56.28823529411764,23.61,143.0,181.0,67.0,126.85714285714286,125.93333333333334,30.80275188695833,49.18643865057159,11.501126126126126,11.501126126126126,0,1
2023-02-14,P0013,42,43.6,1831.2,S001,1330,31-01-2022,S001,56.28823529411764,36.57,143.0,140.0,67.0,112.85714285714286,125.1,43.49110472816464,50.41575424271737,11.784810126582277,11.784810126582277,0,1
2023-02-15,P0013,42,43.6,1831.2,S001,4533,01-02-2022,S001,56.28823529411764,38.21,42.0,115.0,31.0,102.42857142857144,125.46666666666668,50.99626503597143,49.74329504866818,44.255230125523006,44.255230125523006,0,1
2023-02-16,P0013,42,43.6,1831.2,S001,1540,02-02-2022,S001,56.28823529411764,33.52,42.0,61.0,101.0,99.71428571428572,123.5,53.98677086630968,51.8650437059557,15.444126074498566,15.444126074498566,0,1
2023-02-17,P0013,42,43.6,1831.2,S001,1766,03-02-2022,S001,56.28823529411764,22.94,42.0,143.0,31.0,85.28571428571429,123.86666666666666,53.9867708663097,51.22346804113252,20.70686767169179,20.70686767169179,0,1
2023-02-18,P0013,42,43.6,1831.2,S001,4791,04-02-2022,S001,56.28823529411764,38.57,42.0,143.0,181.0,70.85714285714286,119.23333333333332,49.282953683900914,52.15539336896299,67.6149193548387,67.6149193548387,0,1
2023-02-19,P0013,42,43.6,1831.2,S001,3537,05-02-2022,S001,56.28823529411764,38.27,42.0,143.0,101.0,56.42857142857143,117.26666666666668,38.174411773931965,53.94820845405621,62.68101265822784,62.68101265822784,0,1
2023-02-20,P0013,42,43.6,1831.2,S001,4464,06-02-2022,S001,56.28823529411764,33.12,42.0,143.0,101.0,42.0,115.3,0.0,55.61142899155498,106.28571428571429,106.28571428571429,0,1
2023-02-21,P0013,42,43.6,1831.2,S001,4627,07-02-2022,S001,56.28823529411764,30.48,42.0,42.0,101.0,42.0,113.33333333333331,0.0,57.15636950255542,110.16666666666667,110.16666666666667,0,1
2023-02-22,P0013,42,43.6,1831.2,S001,4555,08-02-2022,S001,56.28823529411764,24.62,42.0,42.0,101.0,42.0,111.36666666666666,0.0,58.59238701479875,108.45238095238095,108.45238095238095,0,1
2023-02-23,P0013,42,43.6,1831.2,S001,1133,09-02-2022,S001,56.28823529411764,33.05,42.0,42.0,101.0,42.0,109.4,0.0,59.92731229264911,26.976190476190474,26.976190476190474,0,1
2023-02-24,P0013,140,16.47,2305.8,S002,3950,05-02-2022,S002,56.28823529411764,39.34,42.0,42.0,101.0,56.0,110.7,37.04051835490429,60.16136347501124,70.53571428571429,70.53571428571429,0,1
2023-02-25,P0013,200,25.38,5076.0,S002,4473,09-02-2022,S002,56.28823529411764,39.14,140.0,42.0,101.0,78.57142857142857,114.0,64.8147543461547,62.28853882509624,56.92909090909091,56.92909090909091,0,1
2023-02-26,P0013,200,25.38,5076.0,S002,3705,08-02-2022,S002,56.28823529411764,24.89,200.0,42.0,101.0,101.14285714285714,117.3,76.42736981698934,64.17011335719975,36.63135593220339,36.63135593220339,0,1
2023-02-27,P0013,68,24.53,1668.04,S004,2853,02-02-2022,S004,56.28823529411764,37.16,200.0,42.0,42.0,104.85714285714286,118.16666666666669,73.65556908437306,63.28756664585887,27.208446866485012,27.208446866485012,0,1
2023-02-28,P0013,68,24.53,1668.04,S004,4723,03-02-2022,S004,56.28823529411764,24.11,68.0,42.0,181.0,108.57142857142856,114.4,70.5475186023745,62.77963649640458,43.50131578947369,43.50131578947369,0,1
2023-03-01,P0013,68,24.53,1668.04,S004,3565,04-02-2022,S004,56.28823529411764,23.24,68.0,42.0,181.0,112.28571428571428,110.63333333333334,67.05647939290746,62.03140658004503,31.74936386768448,31.74936386768448,0,1
2023-03-02,P0013,68,24.53,1668.04,S004,4040,05-02-2022,S004,56.28823529411764,29.21,68.0,42.0,181.0,116.0,106.86666666666666,63.11893535223796,61.03403987111216,34.827586206896555,34.827586206896555,0,1
2023-03-03,P0013,68,24.53,1668.04,S004,4171,06-02-2022,S004,56.28823529411764,23.87,68.0,140.0,181.0,105.71428571428572,103.1,64.40940481460316,59.77506688151556,39.4554054054054,39.4554054054054,0,1
2023-03-04,P0013,68,24.53,1668.04,S004,3264,07-02-2022,S004,56.28823529411764,24.67,68.0,200.0,181.0,86.85714285714286,99.33333333333331,49.89131043721798,58.237523946355246,37.57894736842105,37.57894736842105,0,1
2023-03-05,P0013,143,45.69,6533.67,S002,1954,04-02-2022,S002,56.28823529411764,32.95,68.0,200.0,181.0,78.71428571428571,98.06666666666666,28.34733547569204,56.79541830315089,24.823956442831218,24.823956442831218,0,1
2023-03-06,P0013,68,24.53,1668.04,S004,4486,08-02-2022,S004,56.28823529411764,33.39,143.0,68.0,181.0,78.71428571428571,94.3,28.34733547569204,54.81828917055154,56.990925589836664,56.990925589836664,0,1
2023-03-07,P0013,115,24.19,2781.85,S003,1562,31-01-2022,S003,56.28823529411764,38.38,68.0,68.0,181.0,85.42857142857143,92.1,30.84292000258265,52.49390769248929,18.28428093645485,18.28428093645485,0,1
2023-03-08,P0013,200,25.38,5076.0,S002,1659,03-02-2022,S002,56.28823529411764,22.76,115.0,68.0,181.0,104.28571428571428,92.73333333333332,51.70658979831706,53.70412771224697,15.908219178082193,15.908219178082193,0,1
2023-03-09,P0013,200,25.38,5076.0,S002,1954,04-02-2022,S002,56.28823529411764,32.95,200.0,68.0,140.0,123.14285714285714,94.73333333333332,59.71719063337502,56.5660635030394,15.867749419953597,15.867749419953597,0,1
2023-03-10,P0013,200,25.38,5076.0,S002,3950,05-02-2022,S002,56.28823529411764,39.34,200.0,68.0,115.0,142.0,97.56666666666666,60.24118192731608,59.66035091469349,27.816901408450704,27.816901408450704,0,1
2023-03-11,P0013,200,25.38,5076.0,S002,1703,06-02-2022,S002,56.28823529411764,31.16,200.0,68.0,61.0,160.85714285714286,102.2,53.4989986555155,62.07137160087406,10.587033747779751,10.587033747779751,0,1
2023-03-12,P0013,200,25.38,5076.0,S002,1417,07-02-2022,S002,56.28823529411764,33.75,200.0,143.0,143.0,169.0,104.1,54.65345368775876,64.19923192149847,8.384615384615385,8.384615384615385,0,1
2023-03-13,P0013,234,80.36,18804.24,S003,2540,08-02-2022,S003,56.28823529411764,26.06,200.0,68.0,143.0,192.7142857142857,107.13333333333334,36.53634850261794,68.13006492824177,13.180133432171981,13.180133432171981,0,1
2023-03-14,P0013,68,24.53,1668.04,S004,3731,01-02-2022,S004,56.28823529411764,31.16,234.0,115.0,143.0,186.0,104.63333333333334,53.55371135598345,68.14461464963411,20.059139784946236,20.059139784946236,0,1
2023-03-15,P0013,143,45.69,6533.67,S002,3950,05-02-2022,S002,56.28823529411764,39.34,68.0,200.0,143.0,177.85714285714286,104.63333333333334,55.37276277325205,68.14461464963411,22.20883534136546,22.20883534136546,0,1
2023-03-16,P0013,143,45.69,6533.67,S002,1417,07-02-2022,S002,56.28823529411764,33.75,143.0,200.0,42.0,169.71428571428572,108.0,55.7635313495426,67.4347705257612,8.349326599326599,8.349326599326599,0,1
2023-03-17,P0013,234,80.36,18804.24,S003,3504,07-02-2022,S003,56.28823529411764,33.12,143.0,200.0,42.0,174.57142857142858,114.4,60.14941712894957,70.01654976774644,20.072013093289687,20.072013093289687,0,1
2023-03-18,P0013,234,80.36,18804.24,S003,1957,06-02-2022,S003,56.28823529411764,32.42,234.0,200.0,42.0,179.42857142857142,120.8,63.80662751067248,71.91968700787254,10.906847133757962,10.906847133757962,0,1
2023-03-19,P0013,234,80.36,18804.24,S003,1853,05-02-2022,S003,56.28823529411764,31.84,234.0,200.0,42.0,184.28571428571428,127.2,66.8548534406547,73.19713580226468,10.055038759689923,10.055038759689923,0,1
2023-03-20,P0013,234,80.36,18804.24,S003,3926,04-02-2022,S003,56.28823529411764,29.68,234.0,234.0,42.0,184.28571428571428,133.6,66.8548534406547,73.88135876128565,21.303875968992248,21.303875968992248,0,1
2023-03-21,P0013,234,80.36,18804.24,S003,1640,03-02-2022,S003,56.28823529411764,33.64,234.0,68.0,42.0,208.0,140.0,44.40345331915815,73.988815557395,7.884615384615385,7.884615384615385,0,1
2023-03-22,P0013,234,80.36,18804.24,S003,1709,02-02-2022,S003,56.28823529411764,36.89,234.0,143.0,42.0,221.0,146.4,34.39476704383952,73.52203516750896,7.733031674208145,7.733031674208145,0,1
2023-03-23,P0013,234,80.36,18804.24,S003,1378,01-02-2022,S003,56.28823529411764,24.96,234.0,143.0,42.0,234.0,152.8,0.0,72.46992241732032,5.888888888888889,5.888888888888889,0,1
2023-03-24,P0013,234,80.36,18804.24,S003,1562,31-01-2022,S003,56.28823529411764,38.38,234.0,234.0,42.0,234.0,159.2,0.0,70.80638973698787,6.6752136752136755,6.6752136752136755,0,1
2023-03-25,P0013,35,64.37,2252.95,S004,2946,09-02-2022,S004,56.28823529411764,34.89,234.0,234.0,42.0,205.57142857142856,158.96666666666667,75.21493012883614,71.21627251734242,14.330785267546908,14.330785267546908,0,1
2023-03-26,P0013,35,64.37,2252.95,S004,4486,08-02-2022,S004,56.28823529411764,33.39,35.0,234.0,140.0,177.14285714285714,155.46666666666667,97.102057258379,74.67665163121995,25.324193548387097,25.324193548387097,0,1
2023-03-27,P0013,35,64.37,2252.95,S004,3264,07-02-2022,S004,56.28823529411764,24.67,35.0,234.0,200.0,148.71428571428572,149.96666666666667,106.36997428114486,77.31328267614128,21.948126801152736,21.948126801152736,0,1
2023-03-28,P0013,35,64.37,2252.95,S004,4171,06-02-2022,S004,56.28823529411764,23.87,35.0,234.0,200.0,120.28571428571428,144.46666666666667,106.36997428114483,79.47011293923471,34.67577197149644,34.67577197149644,0,1
2023-03-29,P0013,35,64.37,2252.95,S004,4040,05-02-2022,S004,56.28823529411764,29.21,35.0,234.0,68.0,91.85714285714286,143.36666666666667,97.10205725837898,80.7825874603037,43.98133748055987,43.98133748055987,0,1
2023-03-30,P0013,35,64.37,2252.95,S004,3565,04-02-2022,S004,56.28823529411764,23.24,35.0,234.0,68.0,63.42857142857143,142.26666666666668,75.21493012883612,82.05882386868977,56.20495495495495,56.20495495495495,0,1
2023-03-31,P0013,35,64.37,2252.95,S004,4723,03-02-2022,S004,56.28823529411764,24.11,35.0,234.0,68.0,35.0,141.16666666666666,0.0,83.30048777989131,134.94285714285715,134.94285714285715,0,1
2023-04-01,P0013,35,64.37,2252.95,S004,2853,02-02-2022,S004,56.28823529411764,37.16,35.0,35.0,68.0,35.0,140.06666666666666,0.0,84.50910309396932,81.51428571428572,81.51428571428572,0,1
2023-04-02,P0013,35,64.37,2252.95,S004,3731,01-02-2022,S004,56.28823529411764,31.16,35.0,35.0,68.0,35.0,138.96666666666667,0.0,85.6860682891366,106.6,106.6,0,1
2023-04-03,P0013,143,45.69,6533.67,S002,3705,08-02-2022,S002,56.28823529411764,24.89,35.0,35.0,68.0,50.42857142857143,141.46666666666667,40.820163084996345,84.63175133088846,73.47025495750708,73.47025495750708,0,1
2023-04-04,P0013,143,45.69,6533.67,S002,4473,09-02-2022,S002,56.28823529411764,39.14,143.0,35.0,143.0,65.85714285714286,141.46666666666667,52.69860393922065,84.63175133088846,67.91973969631236,67.91973969631236,0,1
2023-04-05,P0013,17,73.98,1257.66,S003,1357,09-02-2022,S003,56.28823529411764,25.48,143.0,35.0,68.0,63.285714285714285,139.76666666666668,54.85044601980382,86.64660024105585,21.442437923250566,21.442437923250566,0,1
2023-04-06,P0013,95,89.52,8504.4,S004,2946,09-02-2022,S004,56.28823529411764,34.89,17.0,35.0,115.0,71.85714285714286,139.1,54.37961803049781,86.92023691987329,40.99801192842942,40.99801192842942,0,1
2023-04-07,P0013,95,89.52,8504.4,S004,4486,08-02-2022,S004,56.28823529411764,33.39,95.0,35.0,200.0,80.42857142857143,135.6,52.29039791668925,86.49640215758632,55.776198934280636,55.776198934280636,0,1
2023-04-08,P0013,95,89.52,8504.4,S004,3264,07-02-2022,S004,56.28823529411764,24.67,95.0,35.0,200.0,89.0,132.1,48.37354648979115,85.9231212108865,36.674157303370784,36.674157303370784,0,1
2023-04-09,P0013,143,45.69,6533.67,S002,1703,06-02-2022,S002,56.28823529411764,31.16,95.0,35.0,200.0,104.42857142857144,130.2,45.41239604211278,84.99509113614376,16.307797537619695,16.307797537619695,0,1
2023-04-10,P0013,95,89.52,8504.4,S004,4171,06-02-2022,S004,56.28823529411764,23.87,143.0,143.0,200.0,97.57142857142856,126.7,42.12227100104766,84.17967237628876,42.748169838945834,42.748169838945834,0,1
2023-04-11,P0013,95,89.52,8504.4,S004,3565,04-02-2022,S004,56.28823529411764,23.24,95.0,143.0,200.0,90.71428571428572,123.2,37.10217552343008,83.20411130425609,39.29921259842519,39.29921259842519,0,1
2023-04-12,P0013,95,89.52,8504.4,S004,4723,03-02-2022,S004,56.28823529411764,24.11,95.0,17.0,234.0,101.85714285714286,118.56666666666666,18.142294704442524,80.65237595462665,46.36886395511921,46.36886395511921,0,1
2023-04-13,P0013,95,89.52,8504.4,S004,2853,02-02-2022,S004,56.28823529411764,37.16,95.0,95.0,68.0,101.85714285714286,119.46666666666668,18.142294704442524,80.21812218219013,28.009817671809255,28.009817671809255,0,1
2023-04-14,P0013,95,89.52,8504.4,S004,3731,01-02-2022,S004,56.28823529411764,31.16,95.0,95.0,143.0,101.85714285714286,117.86666666666666,18.142294704442524,80.21124408810103,36.62973352033661,36.62973352033661,0,1
2023-04-15,P0013,95,89.52,8504.4,S004,3824,31-01-2022,S004,56.28823529411764,22.61,95.0,95.0,143.0,101.85714285714286,116.26666666666668,18.142294704442524,80.17133950584162,37.542776998597475,37.542776998597475,0,1
2023-04-16,P0013,35,64.37,2252.95,S004,3824,31-01-2022,S004,56.28823529411764,22.61,95.0,143.0,234.0,86.42857142857143,109.63333333333334,22.677868380553328,78.30509884897104,44.24462809917355,44.24462809917355,0,1
2023-04-17,P0013,95,89.52,8504.4,S004,4040,05-02-2022,S004,56.28823529411764,29.21,35.0,95.0,234.0,86.42857142857143,105.0,22.677868380553328,74.72293651469613,46.743801652892564,46.743801652892564,0,1
2023-04-18,P0013,68,24.53,1668.04,S004,3824,31-01-2022,S004,56.28823529411764,22.61,95.0,95.0,234.0,82.57142857142857,99.46666666666668,23.26554779681107,70.88880721598963,46.31141868512111,46.31141868512111,0,1
2023-04-19,P0013,56,61.81,3461.36,S004,3565,04-02-2022,S004,56.28823529411764,23.24,68.0,95.0,234.0,77.0,93.53333333333332,24.43358344574095,66.55707083519312,46.298701298701296,46.298701298701296,0,1
2023-04-20,P0013,283,57.78,16351.74,S002,3950,05-02-2022,S002,56.28823529411764,39.34,56.0,95.0,234.0,103.85714285714286,95.16666666666669,82.30518122902619,70.60139850785085,38.033012379642365,38.033012379642365,0,1
2023-04-21,P0013,43,49.23,2116.89,S003,2540,08-02-2022,S003,56.28823529411764,26.06,283.0,95.0,234.0,96.42857142857144,88.8,85.52164860988339,66.11974508159545,26.340740740740735,26.340740740740735,0,1
2023-04-22,P0013,43,49.23,2116.89,S003,1357,09-02-2022,S003,56.28823529411764,25.48,43.0,95.0,234.0,89.0,82.43333333333334,87.89197915623465,60.62358897516607,15.247191011235955,15.247191011235955,0,1
2023-04-23,P0013,140,16.47,2305.8,S002,3705,08-02-2022,S002,56.28823529411764,24.89,43.0,35.0,234.0,104.0,79.3,86.08135686662929,54.655125639053104,35.625,35.625,0,1
2023-04-24,P0013,71,37.22,2642.62,S001,4791,04-02-2022,S001,56.28823529411764,38.57,140.0,95.0,35.0,100.57142857142856,80.5,86.97290218387391,54.04069347930436,47.6377840909091,47.6377840909091,0,1
2023-04-25,P0013,71,37.22,2642.62,S001,3537,05-02-2022,S001,56.28823529411764,38.27,71.0,68.0,35.0,101.0,81.7,86.79285684893652,53.391301112472895,35.01980198019802,35.01980198019802,0,1
2023-04-26,P0013,115,24.19,2781.85,S003,1853,05-02-2022,S003,56.28823529411764,31.84,71.0,56.0,35.0,109.42857142857144,84.36666666666666,84.52979187414162,52.97460896884744,16.933420365535245,16.933420365535245,0,1
2023-04-27,P0013,283,57.78,16351.74,S002,1459,31-01-2022,S002,56.28823529411764,23.61,115.0,283.0,35.0,109.42857142857144,92.63333333333334,84.52979187414162,63.34115801633696,13.332898172323757,13.332898172323757,0,1
2023-04-28,P0013,283,57.78,16351.74,S002,2180,01-02-2022,S002,56.28823529411764,24.54,283.0,43.0,35.0,143.71428571428572,100.9,100.29741486484792,71.24960979929448,15.168986083499005,15.168986083499005,0,1
2023-04-29,P0013,283,57.78,16351.74,S002,4869,02-02-2022,S002,56.28823529411764,32.26,283.0,43.0,35.0,178.0,109.16666666666669,101.14840582035876,77.45658776699206,27.353932584269664,27.353932584269664,0,1
2023-04-30,P0013,283,57.78,16351.74,S002,1659,03-02-2022,S002,56.28823529411764,22.76,283.0,140.0,35.0,198.42857142857144,117.43333333333334,106.49390771754206,82.34774177057099,8.360691144708422,8.360691144708422,0,1
2023-05-01,P0013,43,49.23,2116.89,S003,3504,07-02-2022,S003,56.28823529411764,33.12,283.0,71.0,35.0,194.42857142857144,117.7,112.437919379032,82.08412421580594,18.02204261572373,18.02204261572373,0,1
2023-05-02,P0013,283,57.78,16351.74,S002,1954,04-02-2022,S002,56.28823529411764,32.95,43.0,71.0,35.0,224.7142857142857,125.96666666666668,101.68860028819068,85.86897931846752,8.695486331849969,8.695486331849969,0,1
2023-05-03,P0013,71,37.22,2642.62,S001,4627,07-02-2022,S001,56.28823529411764,30.48,283.0,115.0,143.0,218.42857142857144,123.56666666666666,110.57253598559498,86.38114550554754,21.18312622629169,21.18312622629169,0,1
2023-05-04,P0013,140,16.47,2305.8,S002,1417,07-02-2022,S002,56.28823529411764,33.75,71.0,283.0,143.0,198.0,123.46666666666668,109.862034692002,86.3596063515542,7.156565656565657,7.156565656565657,0,1
2023-05-05,P0013,200,25.38,5076.0,S002,4869,02-02-2022,S002,56.28823529411764,32.26,140.0,283.0,17.0,186.14285714285717,129.56666666666666,103.45116170030592,85.03292803717108,26.157329240214885,26.157329240214885,0,1
2023-05-06,P0013,200,25.38,5076.0,S002,2180,01-02-2022,S002,56.28823529411764,24.54,200.0,283.0,95.0,174.28571428571428,133.06666666666666,94.90295795480463,85.7192423306875,12.508196721311476,12.508196721311476,0,1
2023-05-07,P0013,200,25.38,5076.0,S002,1459,31-01-2022,S002,56.28823529411764,23.61,200.0,283.0,95.0,162.42857142857142,136.56666666666666,83.56406153935058,86.2533091152643,8.98240985048373,8.98240985048373,0,1
2023-05-08,P0013,71,37.22,2642.62,S001,4555,08-02-2022,S001,56.28823529411764,24.62,200.0,43.0,95.0,166.42857142857142,135.76666666666668,77.33230705394547,86.76193481782973,27.369098712446355,27.369098712446355,0,1
2023-05-09,P0013,71,37.22,2642.62,S001,1133,09-02-2022,S001,56.28823529411764,33.05,71.0,283.0,143.0,136.14285714285714,133.36666666666667,64.52242135213811,87.54722206874428,8.322140608604407,8.322140608604407,0,1
2023-05-10,P0013,71,37.22,2642.62,S001,2802,10-02-2022,S001,56.28823529411764,38.46,71.0,71.0,95.0,136.14285714285714,132.56666666666666,64.52242135213811,88.0182909413145,20.581322140608606,20.581322140608606,0,1
2023-05-11,P0013,140,16.47,2305.8,S002,4473,09-02-2022,S002,56.28823529411764,39.14,71.0,140.0,95.0,136.14285714285714,134.06666666666666,64.52242135213811,87.73900690874804,32.855194123819516,32.855194123819516,0,1
2023-05-12,P0013,61,83.41,5088.01,S003,2540,08-02-2022,S003,56.28823529411764,26.06,140.0,200.0,95.0,116.28571428571428,132.93333333333334,62.96484279795686,88.47751841212443,21.842751842751845,21.842751842751845,0,1
