Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,day,month,year,day_of_week,day_name,is_weekend,season,is_holiday,holiday_name,week_of_year,quarter,day_of_year,is_month_start,is_month_end
,P0010,222,11.3,2508.6,S002,1524,2022-02-05,S002,58.38823529411765,38.5,,,,,,0,,0,,,,,0,0
,P0010,222,11.3,2508.6,S002,4104,2022-02-04,S002,58.38823529411765,25.41,,,,,,0,,0,,,,,0,0
,P0010,222,11.3,2508.6,S002,3511,2022-02-03,S002,58.38823529411765,27.69,,,,,,0,,0,,,,,0,0
,P0010,222,11.3,2508.6,S002,2643,2022-02-02,S002,58.38823529411765,34.41,,,,,,0,,0,,,,,0,0
,P0010,222,11.3,2508.6,S002,1379,2022-02-01,S002,58.38823529411765,32.3,,,,,,0,,0,,,,,0,0
,P0010,222,11.3,2508.6,S002,1955,2022-01-31,S002,58.38823529411765,24.17,,,,,,0,,0,,,,,0,0
,P0010,144,98.8,14227.2,S001,4777,2022-02-04,S001,58.38823529411765,24.95,,,,,,0,,0,,,,,0,0
,P0010,126,60.84,7665.84,S002,1955,2022-01-31,S002,58.38823529411765,24.17,,,,,,0,,0,,,,,0,0
,P0010,50,54.76,2738.0,S004,3061,2022-01-31,S004,58.38823529411765,40.64,,,,,,0,,0,,,,,0,0
,P0010,57,72.52,4133.64,S004,3061,2022-01-31,S004,58.38823529411765,40.64,,,,,,0,,0,,,,,0,0
,P0010,57,72.52,4133.64,S004,2751,2022-02-01,S004,58.38823529411765,33.71,,,,,,0,,0,,,,,0,0
,P0010,57,72.52,4133.64,S004,4304,2022-02-02,S004,58.38823529411765,28.5,,,,,,0,,0,,,,,0,0
,P0010,57,72.52,4133.64,S004,3944,2022-02-03,S004,58.38823529411765,24.57,,,,,,0,,0,,,,,0,0
,P0010,57,72.52,4133.64,S004,3524,2022-02-04,S004,58.38823529411765,40.23,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,2768,2022-02-02,S003,58.38823529411765,38.3,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,2698,2022-02-01,S003,58.38823529411765,28.24,,,,,,0,,0,,,,,0,0
,P0010,330,65.09,21479.7,S002,1955,2022-01-31,S002,58.38823529411765,24.17,,,,,,0,,0,,,,,0,0
,P0010,20,55.07,1101.4,S001,3169,2022-01-31,S001,58.38823529411765,35.76,,,,,,0,,0,,,,,0,0
,P0010,20,55.07,1101.4,S001,1815,2022-02-01,S001,58.38823529411765,24.7,,,,,,0,,0,,,,,0,0
,P0010,20,55.07,1101.4,S001,3796,2022-02-02,S001,58.38823529411765,26.17,,,,,,0,,0,,,,,0,0
,P0010,20,55.07,1101.4,S001,4255,2022-02-03,S001,58.38823529411765,28.1,,,,,,0,,0,,,,,0,0
,P0010,28,59.99,1679.72,S001,3995,2022-02-08,S001,58.38823529411765,25.34,,,,,,0,,0,,,,,0,0
,P0010,20,55.07,1101.4,S001,4009,2022-02-05,S001,58.38823529411765,36.07,,,,,,0,,0,,,,,0,0
,P0010,259,89.31,23131.29,S004,4304,2022-02-02,S004,58.38823529411765,28.5,,,,,,0,,0,,,,,0,0
,P0010,126,60.84,7665.84,S002,2682,2022-02-09,S002,58.38823529411765,27.87,,,,,,0,,0,,,,,0,0
,P0010,330,65.09,21479.7,S002,1379,2022-02-01,S002,58.38823529411765,32.3,,,,,,0,,0,,,,,0,0
,P0010,259,89.31,23131.29,S004,3944,2022-02-03,S004,58.38823529411765,24.57,,,,,,0,,0,,,,,0,0
,P0010,50,54.76,2738.0,S004,3524,2022-02-04,S004,58.38823529411765,40.23,,,,,,0,,0,,,,,0,0
,P0010,50,54.76,2738.0,S004,3569,2022-02-06,S004,58.38823529411765,28.35,,,,,,0,,0,,,,,0,0
,P0010,172,84.66,14561.52,S005,3492,2022-02-07,S005,58.38823529411765,39.95,,,,,,0,,0,,,,,0,0
,P0010,172,84.66,14561.52,S005,3305,2022-02-06,S005,58.38823529411765,26.63,,,,,,0,,0,,,,,0,0
,P0010,172,84.66,14561.52,S005,3983,2022-02-05,S005,58.38823529411765,26.02,,,,,,0,,0,,,,,0,0
,P0010,172,84.66,14561.52,S005,1980,2022-02-04,S005,58.38823529411765,38.95,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,3783,2022-02-09,S003,58.38823529411765,33.82,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,3842,2022-02-08,S003,58.38823529411765,33.78,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,1675,2022-02-07,S003,58.38823529411765,34.29,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,2008,2022-02-06,S003,58.38823529411765,32.09,,,,,,0,,0,,,,,0,0
,P0010,265,23.53,6235.45,S004,4766,2022-02-07,S004,58.38823529411765,37.74,,,,,,0,,0,,,,,0,0
,P0010,265,23.53,6235.45,S004,2827,2022-02-08,S004,58.38823529411765,39.93,,,,,,0,,0,,,,,0,0
,P0010,265,23.53,6235.45,S004,1040,2022-02-09,S004,58.38823529411765,31.69,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,2823,2022-02-05,S003,58.38823529411765,36.88,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,1797,2022-02-04,S003,58.38823529411765,24.82,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,3598,2022-02-03,S003,58.38823529411765,34.32,,,,,,0,,0,,,,,0,0
,P0010,170,15.27,2595.9,S004,3944,2022-02-03,S004,58.38823529411765,24.57,,,,,,0,,0,,,,,0,0
,P0010,170,15.27,2595.9,S004,4304,2022-02-02,S004,58.38823529411765,28.5,,,,,,0,,0,,,,,0,0
,P0010,170,15.27,2595.9,S004,2751,2022-02-01,S004,58.38823529411765,33.71,,,,,,0,,0,,,,,0,0
,P0010,170,15.27,2595.9,S004,3061,2022-01-31,S004,58.38823529411765,40.64,,,,,,0,,0,,,,,0,0
,P0010,172,84.66,14561.52,S005,4943,2022-01-31,S005,58.38823529411765,31.63,,,,,,0,,0,,,,,0,0
,P0010,170,15.27,2595.9,S004,4050,2022-02-05,S004,58.38823529411765,29.46,,,,,,0,,0,,,,,0,0
,P0010,259,89.31,23131.29,S004,3524,2022-02-04,S004,58.38823529411765,40.23,,,,,,0,,0,,,,,0,0
,P0010,20,55.07,1101.4,S001,4777,2022-02-04,S001,58.38823529411765,24.95,,,,,,0,,0,,,,,0,0
,P0010,259,89.31,23131.29,S004,3569,2022-02-06,S004,58.38823529411765,28.35,,,,,,0,,0,,,,,0,0
,P0010,63,61.85,3896.55,S003,3783,2022-02-09,S003,58.38823529411765,33.82,,,,,,0,,0,,,,,0,0
,P0010,63,61.85,3896.55,S003,3842,2022-02-08,S003,58.38823529411765,33.78,,,,,,0,,0,,,,,0,0
,P0010,63,61.85,3896.55,S003,1675,2022-02-07,S003,58.38823529411765,34.29,,,,,,0,,0,,,,,0,0
,P0010,63,61.85,3896.55,S003,2008,2022-02-06,S003,58.38823529411765,32.09,,,,,,0,,0,,,,,0,0
,P0010,63,61.85,3896.55,S003,2823,2022-02-05,S003,58.38823529411765,36.88,,,,,,0,,0,,,,,0,0
,P0010,63,61.85,3896.55,S003,1797,2022-02-04,S003,58.38823529411765,24.82,,,,,,0,,0,,,,,0,0
,P0010,63,61.85,3896.55,S003,3598,2022-02-03,S003,58.38823529411765,34.32,,,,,,0,,0,,,,,0,0
,P0010,98,91.41,8958.18,S005,1980,2022-02-04,S005,58.38823529411765,38.95,,,,,,0,,0,,,,,0,0
,P0010,98,91.41,8958.18,S005,4943,2022-01-31,S005,58.38823529411765,31.63,,,,,,0,,0,,,,,0,0
,P0010,186,64.49,11995.14,S001,1815,2022-02-01,S001,58.38823529411765,24.7,,,,,,0,,0,,,,,0,0
,P0010,186,64.49,11995.14,S001,3796,2022-02-02,S001,58.38823529411765,26.17,,,,,,0,,0,,,,,0,0
,P0010,186,64.49,11995.14,S001,4255,2022-02-03,S001,58.38823529411765,28.1,,,,,,0,,0,,,,,0,0
,P0010,259,89.31,23131.29,S004,4766,2022-02-07,S004,58.38823529411765,37.74,,,,,,0,,0,,,,,0,0
,P0010,98,91.41,8958.18,S005,4991,2022-02-03,S005,58.38823529411765,37.49,,,,,,0,,0,,,,,0,0
,P0010,259,89.31,23131.29,S004,2827,2022-02-08,S004,58.38823529411765,39.93,,,,,,0,,0,,,,,0,0
,P0010,259,89.31,23131.29,S004,1040,2022-02-09,S004,58.38823529411765,31.69,,,,,,0,,0,,,,,0,0
,P0010,330,65.09,21479.7,S002,1896,2022-02-06,S002,58.38823529411765,27.78,,,,,,0,,0,,,,,0,0
,P0010,330,65.09,21479.7,S002,4017,2022-02-07,S002,58.38823529411765,26.22,,,,,,0,,0,,,,,0,0
,P0010,330,65.09,21479.7,S002,1732,2022-02-08,S002,58.38823529411765,31.28,,,,,,0,,0,,,,,0,0
,P0010,330,65.09,21479.7,S002,2682,2022-02-09,S002,58.38823529411765,27.87,,,,,,0,,0,,,,,0,0
,P0010,18,55.5,999.0,S003,4005,2022-01-31,S003,58.38823529411765,26.59,,,,,,0,,0,,,,,0,0
,P0010,98,91.41,8958.18,S005,3983,2022-02-05,S005,58.38823529411765,26.02,,,,,,0,,0,,,,,0,0
,P0010,144,98.8,14227.2,S001,3169,2022-01-31,S001,58.38823529411765,35.76,,,,,,0,,0,,,,,0,0
,P0010,144,98.8,14227.2,S001,1815,2022-02-01,S001,58.38823529411765,24.7,,,,,,0,,0,,,,,0,0
,P0010,144,98.8,14227.2,S001,3796,2022-02-02,S001,58.38823529411765,26.17,,,,,,0,,0,,,,,0,0
,P0010,144,98.8,14227.2,S001,4255,2022-02-03,S001,58.38823529411765,28.1,,,,,,0,,0,,,,,0,0
,P0010,98,91.41,8958.18,S005,3305,2022-02-06,S005,58.38823529411765,26.63,,,,,,0,,0,,,,,0,0
,P0010,98,91.41,8958.18,S005,3492,2022-02-07,S005,58.38823529411765,39.95,,,,,,0,,0,,,,,0,0
2022-01-01,P0011,144,58.31,8396.64,S003,3734,2022-01-31,S003,57.14274509803922,39.48,1,1,2022,5,Saturday,1,winter,1,New Year,52,1,1,1,0
2022-01-02,P0011,106,22.11,2343.66,S001,3838,2022-02-06,S001,57.14274509803922,23.53,2,1,2022,6,Sunday,1,winter,0,,52,1,2,0,0
2022-01-03,P0011,29,35.12,1018.48,S003,4680,2022-02-04,S003,57.14274509803922,36.18,3,1,2022,0,Monday,0,winter,0,,1,1,3,0,0
2022-01-04,P0011,240,56.3,13512.0,S004,2069,2022-02-04,S004,57.14274509803922,23.07,4,1,2022,1,Tuesday,0,winter,0,,1,1,4,0,0
2022-01-05,P0011,53,30.33,1607.49,S002,4343,2022-02-06,S002,57.14274509803922,35.09,5,1,2022,2,Wednesday,0,winter,0,,1,1,5,0,0
2022-01-06,P0011,104,54.12,5628.48,S005,3267,2022-02-02,S005,57.14274509803922,23.38,6,1,2022,3,Thursday,0,winter,0,,1,1,6,0,0
2022-01-07,P0011,3,60.52,181.56,S001,1122,2022-02-03,S001,57.14274509803922,30.38,7,1,2022,4,Friday,0,winter,0,,1,1,7,0,0
2022-01-08,P0011,26,46.28,1203.28,S004,2548,2022-02-07,S004,57.14274509803922,24.75,8,1,2022,5,Saturday,1,winter,0,,1,1,8,0,0
2022-01-09,P0011,80,82.63,6610.4,S004,2327,2022-02-03,S004,57.14274509803922,24.58,9,1,2022,6,Sunday,1,winter,0,,1,1,9,0,0
2022-01-10,P0011,106,58.37,6187.22,S003,2282,2022-02-02,S003,57.14274509803922,27.9,10,1,2022,0,Monday,0,winter,0,,2,1,10,0,0
2022-01-11,P0011,48,13.09,628.32,S002,3324,2022-01-31,S002,57.14274509803922,33.27,11,1,2022,1,Tuesday,0,winter,0,,2,1,11,0,0
2022-01-12,P0011,232,56.19,13036.08,S003,3734,2022-01-31,S003,57.14274509803922,39.48,12,1,2022,2,Wednesday,0,winter,0,,2,1,12,0,0
2022-02-01,P0011,144,58.31,8396.64,S003,1418,2022-02-01,S003,57.14274509803922,38.43,1,2,2022,1,Tuesday,0,winter,0,,5,1,32,1,0
2022-02-02,P0011,106,22.11,2343.66,S001,4913,2022-02-07,S001,57.14274509803922,35.89,2,2,2022,2,Wednesday,0,winter,0,,5,1,33,0,0
2022-02-03,P0011,29,35.12,1018.48,S003,3385,2022-02-03,S003,57.14274509803922,31.48,3,2,2022,3,Thursday,0,winter,0,,5,1,34,0,0
2022-02-04,P0011,240,56.3,13512.0,S004,3491,2022-02-05,S004,57.14274509803922,31.67,4,2,2022,4,Friday,0,winter,0,,5,1,35,0,0
2022-02-05,P0011,53,30.33,1607.49,S002,2625,2022-02-07,S002,57.14274509803922,25.67,5,2,2022,5,Saturday,1,winter,0,,5,1,36,0,0
2022-02-06,P0011,104,54.12,5628.48,S005,1627,2022-02-03,S005,57.14274509803922,39.84,6,2,2022,6,Sunday,1,winter,0,,5,1,37,0,0
2022-02-07,P0011,3,60.52,181.56,S001,3869,2022-02-04,S001,57.14274509803922,28.33,7,2,2022,0,Monday,0,winter,0,,6,1,38,0,0
2022-02-08,P0011,26,46.28,1203.28,S004,4141,2022-02-08,S004,57.14274509803922,29.26,8,2,2022,1,Tuesday,0,winter,0,,6,1,39,0,0
2022-02-09,P0011,44,53.31,2345.64,S001,2262,2022-02-10,S001,57.14274509803922,26.65,9,2,2022,2,Wednesday,0,winter,0,,6,1,40,0,0
2022-02-10,P0011,106,58.37,6187.22,S003,3385,2022-02-03,S003,57.14274509803922,31.48,10,2,2022,3,Thursday,0,winter,0,,6,1,41,0,0
2022-02-11,P0011,48,13.09,628.32,S002,1492,2022-02-01,S002,57.14274509803922,30.01,11,2,2022,4,Friday,0,winter,0,,6,1,42,0,0
2022-02-12,P0011,7,92.43,647.01,S002,3875,2022-02-05,S002,57.14274509803922,36.79,12,2,2022,5,Saturday,1,winter,0,,6,1,43,0,0
2022-03-01,P0011,144,58.31,8396.64,S003,4680,2022-02-04,S003,57.14274509803922,36.18,1,3,2022,1,Tuesday,0,summer,0,,9,1,60,1,0
2022-03-02,P0011,106,22.11,2343.66,S001,3938,2022-02-08,S001,57.14274509803922,39.74,2,3,2022,2,Wednesday,0,summer,0,,9,1,61,0,0
2022-03-03,P0011,29,35.12,1018.48,S003,2282,2022-02-02,S003,57.14274509803922,27.9,3,3,2022,3,Thursday,0,summer,0,,9,1,62,0,0
2022-03-04,P0011,240,56.3,13512.0,S004,2781,2022-02-06,S004,57.14274509803922,25.83,4,3,2022,4,Friday,0,summer,0,,9,1,63,0,0
2022-03-05,P0011,53,30.33,1607.49,S002,1234,2022-02-08,S002,57.14274509803922,26.71,5,3,2022,5,Saturday,1,summer,0,,9,1,64,0,0
2022-03-06,P0011,104,54.12,5628.48,S005,3975,2022-02-04,S005,57.14274509803922,30.67,6,3,2022,6,Sunday,1,summer,0,,9,1,65,0,0
2022-03-07,P0011,3,60.52,181.56,S001,4710,2022-02-05,S001,57.14274509803922,33.37,7,3,2022,0,Monday,0,summer,0,,10,1,66,0,0
2022-03-08,P0011,26,46.28,1203.28,S004,1739,2022-02-09,S004,57.14274509803922,34.23,8,3,2022,1,Tuesday,0,summer,0,,10,1,67,0,0
2022-03-09,P0011,44,53.31,2345.64,S001,3938,2022-02-08,S001,57.14274509803922,39.74,9,3,2022,2,Wednesday,0,summer,0,,10,1,68,0,0
2022-03-10,P0011,106,58.37,6187.22,S003,4680,2022-02-04,S003,57.14274509803922,36.18,10,3,2022,3,Thursday,0,summer,0,,10,1,69,0,0
2022-03-11,P0011,48,13.09,628.32,S002,4627,2022-02-02,S002,57.14274509803922,36.48,11,3,2022,4,Friday,0,summer,0,,10,1,70,0,0
2022-03-12,P0011,7,92.43,647.01,S002,3735,2022-02-04,S002,57.14274509803922,25.31,12,3,2022,5,Saturday,1,summer,0,,10,1,71,0,0
2022-04-01,P0011,144,58.31,8396.64,S003,3385,2022-02-03,S003,57.14274509803922,31.48,1,4,2022,4,Friday,0,summer,0,,13,2,91,1,0
2022-04-02,P0011,106,22.11,2343.66,S001,1933,2022-02-09,S001,57.14274509803922,32.98,2,4,2022,5,Saturday,1,summer,0,,13,2,92,0,0
2022-04-03,P0011,29,35.12,1018.48,S003,1418,2022-02-01,S003,57.14274509803922,38.43,3,4,2022,6,Sunday,1,summer,0,,13,2,93,0,0
2022-04-04,P0011,240,56.3,13512.0,S004,2548,2022-02-07,S004,57.14274509803922,24.75,4,4,2022,0,Monday,0,summer,0,,14,2,94,0,0
2022-04-05,P0011,53,30.33,1607.49,S002,2555,2022-02-09,S002,57.14274509803922,25.25,5,4,2022,1,Tuesday,0,summer,0,,14,2,95,0,0
2022-04-06,P0011,104,54.12,5628.48,S005,4891,2022-02-05,S005,57.14274509803922,25.24,6,4,2022,2,Wednesday,0,summer,0,,14,2,96,0,0
2022-04-07,P0011,3,60.52,181.56,S001,3838,2022-02-06,S001,57.14274509803922,23.53,7,4,2022,3,Thursday,0,summer,0,,14,2,97,0,0
2022-04-08,P0011,3,60.52,181.56,S001,2262,2022-02-10,S001,57.14274509803922,26.65,8,4,2022,4,Friday,0,summer,0,,14,2,98,0,0
2022-04-09,P0011,239,29.49,7048.11,S004,2781,2022-02-06,S004,57.14274509803922,25.83,9,4,2022,5,Saturday,1,summer,0,,14,2,99,0,0
2022-04-10,P0011,7,92.43,647.01,S002,2555,2022-02-09,S002,57.14274509803922,25.25,10,4,2022,6,Sunday,1,summer,0,,14,2,100,0,0
2022-04-11,P0011,48,13.09,628.32,S002,4420,2022-02-03,S002,57.14274509803922,28.96,11,4,2022,0,Monday,0,summer,0,,15,2,101,0,0
2022-04-12,P0011,7,92.43,647.01,S002,4420,2022-02-03,S002,57.14274509803922,28.96,12,4,2022,1,Tuesday,0,summer,0,,15,2,102,0,0
2022-05-01,P0011,438,81.95,35894.1,S005,2081,2022-02-08,S005,57.14274509803922,35.24,1,5,2022,6,Sunday,1,summer,0,,17,2,121,1,0
2022-05-02,P0011,106,22.11,2343.66,S001,2262,2022-02-10,S001,57.14274509803922,26.65,2,5,2022,0,Monday,0,summer,1,Eid,18,2,122,0,0
2022-05-03,P0011,29,35.12,1018.48,S003,3734,2022-01-31,S003,57.14274509803922,39.48,3,5,2022,1,Tuesday,0,summer,0,,18,2,123,0,0
2022-05-04,P0011,240,56.3,13512.0,S004,4141,2022-02-08,S004,57.14274509803922,29.26,4,5,2022,2,Wednesday,0,summer,0,,18,2,124,0,0
2022-05-05,P0011,143,37.81,5406.83,S002,2555,2022-02-09,S002,57.14274509803922,25.25,5,5,2022,3,Thursday,0,summer,0,,18,2,125,0,0
2022-05-06,P0011,104,54.12,5628.48,S005,1496,2022-02-06,S005,57.14274509803922,28.41,6,5,2022,4,Friday,0,summer,0,,18,2,126,0,0
2022-05-07,P0011,3,60.52,181.56,S001,4913,2022-02-07,S001,57.14274509803922,35.89,7,5,2022,5,Saturday,1,summer,0,,18,2,127,0,0
2022-05-08,P0011,239,29.49,7048.11,S004,1739,2022-02-09,S004,57.14274509803922,34.23,8,5,2022,6,Sunday,1,summer,0,,18,2,128,0,0
2022-05-09,P0011,239,29.49,7048.11,S004,3491,2022-02-05,S004,57.14274509803922,31.67,9,5,2022,0,Monday,0,summer,0,,19,2,129,0,0
2022-05-10,P0011,7,92.43,647.01,S002,1234,2022-02-08,S002,57.14274509803922,26.71,10,5,2022,1,Tuesday,0,summer,0,,19,2,130,0,0
2022-05-11,P0011,48,13.09,628.32,S002,3735,2022-02-04,S002,57.14274509803922,25.31,11,5,2022,2,Wednesday,0,summer,0,,19,2,131,0,0
2022-05-12,P0011,7,92.43,647.01,S002,4627,2022-02-02,S002,57.14274509803922,36.48,12,5,2022,3,Thursday,0,summer,0,,19,2,132,0,0
2022-06-01,P0011,438,81.95,35894.1,S005,3930,2022-02-09,S005,57.14274509803922,36.56,1,6,2022,2,Wednesday,0,monsoon,0,,22,2,152,1,0
2022-06-02,P0011,12,53.84,646.08,S001,3838,2022-02-06,S001,57.14274509803922,23.53,2,6,2022,3,Thursday,0,monsoon,0,,22,2,153,0,0
2022-06-03,P0011,338,54.48,18414.24,S005,3930,2022-02-09,S005,57.14274509803922,36.56,3,6,2022,4,Friday,0,monsoon,0,,22,2,154,0,0
2022-06-04,P0011,240,56.3,13512.0,S004,1739,2022-02-09,S004,57.14274509803922,34.23,4,6,2022,5,Saturday,1,monsoon,0,,22,2,155,0,0
2022-06-05,P0011,156,34.38,5363.28,S004,1241,2022-01-31,S004,57.14274509803922,36.1,5,6,2022,6,Sunday,1,monsoon,0,,22,2,156,0,0
2022-06-06,P0011,104,54.12,5628.48,S005,4304,2022-02-07,S005,57.14274509803922,25.49,6,6,2022,0,Monday,0,monsoon,0,,23,2,157,0,0
2022-06-07,P0011,3,60.52,181.56,S001,3938,2022-02-08,S001,57.14274509803922,39.74,7,6,2022,1,Tuesday,0,monsoon,0,,23,2,158,0,0
2022-06-08,P0011,239,29.49,7048.11,S004,4141,2022-02-08,S004,57.14274509803922,29.26,8,6,2022,2,Wednesday,0,monsoon,0,,23,2,159,0,0
2022-06-09,P0011,239,29.49,7048.11,S004,2069,2022-02-04,S004,57.14274509803922,23.07,9,6,2022,3,Thursday,0,monsoon,0,,23,2,160,0,0
2022-06-10,P0011,7,92.43,647.01,S002,2625,2022-02-07,S002,57.14274509803922,25.67,10,6,2022,4,Friday,0,monsoon,0,,23,2,161,0,0
2022-06-11,P0011,48,13.09,628.32,S002,3875,2022-02-05,S002,57.14274509803922,36.79,11,6,2022,5,Saturday,1,monsoon,0,,23,2,162,0,0
2022-06-12,P0011,106,58.37,6187.22,S003,3681,2022-02-08,S003,57.14274509803922,24.01,12,6,2022,6,Sunday,1,monsoon,0,,23,2,163,0,0
2022-07-01,P0011,345,56.76,19582.2,S002,2625,2022-02-07,S002,57.14274509803922,25.67,1,7,2022,4,Friday,0,monsoon,0,,26,3,182,1,0
2022-07-02,P0011,40,74.14,2965.6,S005,3267,2022-02-02,S005,57.14274509803922,23.38,2,7,2022,5,Saturday,1,monsoon,0,,26,3,183,0,0
2022-07-03,P0011,338,54.48,18414.24,S005,2081,2022-02-08,S005,57.14274509803922,35.24,3,7,2022,6,Sunday,1,monsoon,0,,26,3,184,0,0
2022-07-04,P0011,102,73.88,7535.76,S001,1466,2022-01-31,S001,57.14274509803922,23.21,4,7,2022,0,Monday,0,monsoon,0,,27,3,185,0,0
2022-07-05,P0011,156,34.38,5363.28,S004,1804,2022-02-01,S004,57.14274509803922,34.47,5,7,2022,1,Tuesday,0,monsoon,0,,27,3,186,0,0
2022-07-06,P0011,104,54.12,5628.48,S005,2081,2022-02-08,S005,57.14274509803922,35.24,6,7,2022,2,Wednesday,0,monsoon,0,,27,3,187,0,0
2022-07-07,P0011,3,60.52,181.56,S001,1933,2022-02-09,S001,57.14274509803922,32.98,7,7,2022,3,Thursday,0,monsoon,0,,27,3,188,0,0
2022-07-08,P0011,239,29.49,7048.11,S004,2548,2022-02-07,S004,57.14274509803922,24.75,8,7,2022,4,Friday,0,monsoon,0,,27,3,189,0,0
2022-07-09,P0011,239,29.49,7048.11,S004,2327,2022-02-03,S004,57.14274509803922,24.58,9,7,2022,5,Saturday,1,monsoon,0,,27,3,190,0,0
2022-07-10,P0011,46,60.87,2800.02,S005,4459,2022-01-31,S005,57.14274509803922,24.91,10,7,2022,6,Sunday,1,monsoon,0,,27,3,191,0,0
2022-07-11,P0011,106,58.37,6187.22,S003,3774,2022-02-05,S003,57.14274509803922,31.77,11,7,2022,0,Monday,0,monsoon,0,,28,3,192,0,0
2022-07-12,P0011,106,58.37,6187.22,S003,3831,2022-02-09,S003,57.14274509803922,33.15,12,7,2022,1,Tuesday,0,monsoon,0,,28,3,193,0,0
2022-08-01,P0011,345,56.76,19582.2,S002,4343,2022-02-06,S002,57.14274509803922,35.09,1,8,2022,0,Monday,0,monsoon,0,,31,3,213,1,0
2022-08-02,P0011,12,53.84,646.08,S001,4710,2022-02-05,S001,57.14274509803922,33.37,2,8,2022,1,Tuesday,0,monsoon,0,,31,3,214,0,0
2022-08-03,P0011,338,54.48,18414.24,S005,4304,2022-02-07,S005,57.14274509803922,25.49,3,8,2022,2,Wednesday,0,monsoon,0,,31,3,215,0,0
2022-08-04,P0011,102,73.88,7535.76,S001,4342,2022-02-01,S001,57.14274509803922,27.82,4,8,2022,3,Thursday,0,monsoon,0,,31,3,216,0,0
2022-08-05,P0011,156,34.38,5363.28,S004,4763,2022-02-02,S004,57.14274509803922,36.73,5,8,2022,4,Friday,0,monsoon,0,,31,3,217,0,0
2022-08-06,P0011,104,54.12,5628.48,S005,3930,2022-02-09,S005,57.14274509803922,36.56,6,8,2022,5,Saturday,1,monsoon,0,,31,3,218,0,0
2022-08-07,P0011,46,54.84,2522.64,S004,1241,2022-01-31,S004,57.14274509803922,36.1,7,8,2022,6,Sunday,1,monsoon,0,,31,3,219,0,0
2022-08-08,P0011,46,54.84,2522.64,S004,1804,2022-02-01,S004,57.14274509803922,34.47,8,8,2022,0,Monday,0,monsoon,0,,32,3,220,0,0
2022-08-09,P0011,239,29.49,7048.11,S004,4763,2022-02-02,S004,57.14274509803922,36.73,9,8,2022,1,Tuesday,0,monsoon,0,,32,3,221,0,0
2022-08-10,P0011,48,13.09,628.32,S002,2555,2022-02-09,S002,57.14274509803922,25.25,10,8,2022,2,Wednesday,0,monsoon,0,,32,3,222,0,0
2022-08-11,P0011,106,58.37,6187.22,S003,3141,2022-02-06,S003,57.14274509803922,24.35,11,8,2022,3,Thursday,0,monsoon,0,,32,3,223,0,0
2022-08-12,P0011,132,32.2,4250.4,S004,1241,2022-01-31,S004,57.14274509803922,36.1,12,8,2022,4,Friday,0,monsoon,0,,32,3,224,0,0
2022-09-01,P0011,345,56.76,19582.2,S002,3875,2022-02-05,S002,57.14274509803922,36.79,1,9,2022,3,Thursday,0,monsoon,0,,35,3,244,1,0
2022-09-02,P0011,12,53.84,646.08,S001,3869,2022-02-04,S001,57.14274509803922,28.33,2,9,2022,4,Friday,0,monsoon,0,,35,3,245,0,0
2022-09-03,P0011,338,54.48,18414.24,S005,1496,2022-02-06,S005,57.14274509803922,28.41,3,9,2022,5,Saturday,1,monsoon,0,,35,3,246,0,0
2022-09-04,P0011,102,73.88,7535.76,S001,2678,2022-02-02,S001,57.14274509803922,32.26,4,9,2022,6,Sunday,1,monsoon,0,,35,3,247,0,0
2022-09-05,P0011,156,34.38,5363.28,S004,2327,2022-02-03,S004,57.14274509803922,24.58,5,9,2022,0,Monday,0,monsoon,0,,36,3,248,0,0
2022-09-06,P0011,150,58.53,8779.5,S001,2262,2022-02-10,S001,57.14274509803922,26.65,6,9,2022,1,Tuesday,0,monsoon,0,,36,3,249,0,0
2022-09-07,P0011,44,53.31,2345.64,S001,2678,2022-02-02,S001,57.14274509803922,32.26,7,9,2022,2,Wednesday,0,monsoon,0,,36,3,250,0,0
2022-09-08,P0011,46,54.84,2522.64,S004,4763,2022-02-02,S004,57.14274509803922,36.73,8,9,2022,3,Thursday,0,monsoon,0,,36,3,251,0,0
2022-09-09,P0011,239,29.49,7048.11,S004,1804,2022-02-01,S004,57.14274509803922,34.47,9,9,2022,4,Friday,0,monsoon,0,,36,3,252,0,0
2022-09-10,P0011,46,60.87,2800.02,S005,1206,2022-02-01,S005,57.14274509803922,24.45,10,9,2022,5,Saturday,1,monsoon,0,,36,3,253,0,0
2022-09-11,P0011,106,58.37,6187.22,S003,4465,2022-02-07,S003,57.14274509803922,24.86,11,9,2022,6,Sunday,1,monsoon,0,,36,3,254,0,0
