Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,demand_lag_1,demand_lag_7,demand_lag_30,rolling_demand_7,rolling_demand_30,volatility_7,volatility_30
2022-01-11,P0013,6,40.8,244.8,S004,2853,02-02-2022,S004,56.28823529411764,37.16,75.0,6.0,,45.42857142857143,37.36363636363637,36.882051383914565,36.03407478282945
2022-01-12,P0013,203,39.14,7945.42,S003,1853,05-02-2022,S003,56.28823529411764,31.84,6.0,6.0,,73.57142857142857,51.166666666666664,65.69083432478016,58.8786631106462
2022-01-13,P0013,203,39.14,7945.42,S003,3926,04-02-2022,S003,56.28823529411764,29.68,203.0,6.0,,101.71428571428571,62.84615384615385,73.6358478951529,70.36434484624314
2022-01-14,P0013,75,40.27,3020.25,S005,2021,31-01-2022,S005,56.28823529411764,35.36,203.0,75.0,,101.71428571428571,63.714285714285715,73.6358478951529,67.68186732674538
2022-01-15,P0013,203,39.14,7945.42,S003,1640,03-02-2022,S003,56.28823529411764,33.64,75.0,75.0,,120.0,73.0,81.38181615078396,74.47818472546172
2022-01-16,P0013,203,39.14,7945.42,S003,1709,02-02-2022,S003,56.28823529411764,36.89,203.0,75.0,,138.28571428571428,81.125,83.9259878021786,78.95220072930202
2022-01-17,P0013,270,65.89,17790.3,S002,3950,05-02-2022,S002,56.28823529411764,39.34,203.0,75.0,,166.14285714285714,92.23529411764706,91.44475303232471,89.1196733413593
2022-01-18,P0013,270,65.89,17790.3,S002,1703,06-02-2022,S002,56.28823529411764,31.16,270.0,6.0,,203.85714285714286,102.11111111111111,65.00879061436892,96.07649457831772
2022-01-19,P0013,270,65.89,17790.3,S002,1417,07-02-2022,S002,56.28823529411764,33.75,270.0,203.0,,213.42857142857142,110.94736842105263,69.62963244399411,101.0019106993144
2022-01-20,P0013,203,39.14,7945.42,S003,1378,01-02-2022,S003,56.28823529411764,24.96,270.0,203.0,,213.42857142857142,115.55,69.62963244399411,100.43980915532394
2022-01-21,P0013,203,39.14,7945.42,S003,1562,31-01-2022,S003,56.28823529411764,38.38,203.0,75.0,,231.71428571428572,119.71428571428571,35.81300641626493,99.73923142732896
2022-01-22,P0013,270,65.89,17790.3,S002,3705,08-02-2022,S002,56.28823529411764,24.89,203.0,203.0,,241.28571428571428,126.54545454545455,35.81300641626493,102.47356326795301
2022-01-23,P0013,270,65.89,17790.3,S002,4473,09-02-2022,S002,56.28823529411764,39.14,270.0,203.0,,250.85714285714286,132.7826086956522,32.692652443775934,104.49052002312725
2022-01-24,P0013,75,40.27,3020.25,S005,3207,06-02-2022,S005,56.28823529411764,31.09,270.0,270.0,,223.0,130.375,72.50287350627333,102.8721504967505
2022-01-25,P0013,6,40.8,244.8,S004,3824,31-01-2022,S004,56.28823529411764,22.61,75.0,270.0,,185.28571428571428,125.4,105.24845887345857,103.7328299045196
2022-01-26,P0013,6,40.8,244.8,S004,3731,01-02-2022,S004,56.28823529411764,31.16,6.0,270.0,,147.57142857142858,120.8076923076923,116.52876203303796,104.29957592656615
2022-01-27,P0013,270,65.89,17790.3,S002,1954,04-02-2022,S002,56.28823529411764,32.95,6.0,203.0,,157.14285714285714,126.33333333333333,124.3307800069752,106.22798414440808
2022-01-28,P0013,270,65.89,17790.3,S002,1659,03-02-2022,S002,56.28823529411764,22.76,270.0,203.0,,166.71428571428572,131.46428571428572,130.85706487832988,107.71996690419688
2022-01-29,P0013,270,65.89,17790.3,S002,4869,02-02-2022,S002,56.28823529411764,32.26,270.0,270.0,,166.71428571428572,136.24137931034483,130.85706487832988,108.86218521349886
2022-01-30,P0013,270,65.89,17790.3,S002,2180,01-02-2022,S002,56.28823529411764,24.54,270.0,270.0,,166.71428571428572,140.7,130.85706487832988,109.72100983859016
2022-01-31,P0013,270,65.89,17790.3,S002,1459,31-01-2022,S002,56.28823529411764,23.61,270.0,75.0,6.0,194.57142857142858,149.5,128.8188096292064,109.13033966080542
2022-02-01,P0013,75,40.27,3020.25,S005,2881,01-02-2022,S005,56.28823529411764,37.72,270.0,6.0,75.0,204.42857142857142,149.5,113.7421896847679,109.13033966080542
2022-02-02,P0013,75,40.27,3020.25,S005,1854,02-02-2022,S005,56.28823529411764,36.41,75.0,6.0,6.0,214.28571428571428,151.8,95.15025711248202,106.70177583113247
2022-02-03,P0013,270,26.81,7238.7,S002,2180,01-02-2022,S002,56.28823529411764,24.54,75.0,270.0,6.0,214.28571428571428,160.6,95.15025711248202,105.137545378784
2022-02-04,P0013,241,95.4,22991.4,S005,2881,01-02-2022,S005,56.28823529411764,37.72,270.0,270.0,6.0,210.14285714285714,168.43333333333334,92.92546936735302,101.92718270762047
2022-02-05,P0013,85,44.84,3811.4,S001,2802,10-02-2022,S001,56.28823529411764,38.46,241.0,270.0,6.0,183.71428571428572,171.06666666666666,99.16268499409493,98.550506334826
2022-02-06,P0013,91,97.17,8842.47,S002,4473,09-02-2022,S002,56.28823529411764,39.14,85.0,270.0,75.0,158.14285714285714,171.6,96.24002731266685,98.05473489068626
2022-02-07,P0013,91,97.17,8842.47,S002,3705,08-02-2022,S002,56.28823529411764,24.89,91.0,270.0,75.0,132.57142857142858,172.13333333333333,84.64801069302054,97.55342774279038
2022-02-08,P0013,91,97.17,8842.47,S002,1417,07-02-2022,S002,56.28823529411764,33.75,91.0,75.0,75.0,134.85714285714286,172.66666666666666,83.03498975618368,97.04649910484024
2022-02-09,P0013,91,97.17,8842.47,S002,1703,06-02-2022,S002,56.28823529411764,31.16,91.0,75.0,75.0,137.14285714285714,173.2,81.31508382300828,96.53386041641843
2022-02-10,P0013,91,97.17,8842.47,S002,3950,05-02-2022,S002,56.28823529411764,39.34,91.0,270.0,6.0,111.57142857142857,176.03333333333333,57.11642245699322,92.62549114145313
2022-02-11,P0013,91,97.17,8842.47,S002,1954,04-02-2022,S002,56.28823529411764,32.95,91.0,241.0,203.0,90.14285714285714,172.3,2.267786838056299,93.75137700138158
2022-02-12,P0013,91,97.17,8842.47,S002,1659,03-02-2022,S002,56.28823529411764,22.76,91.0,85.0,203.0,91.0,168.56666666666666,0.0,94.71178906823455
2022-02-13,P0013,91,97.17,8842.47,S002,4869,02-02-2022,S002,56.28823529411764,32.26,91.0,91.0,75.0,91.0,169.1,0.0,94.21045772539051
2022-02-14,P0013,91,97.17,8842.47,S002,2180,01-02-2022,S002,56.28823529411764,24.54,91.0,91.0,203.0,91.0,165.36666666666667,0.0,95.0362846616957
2022-02-15,P0013,91,97.17,8842.47,S002,1459,31-01-2022,S002,56.28823529411764,23.61,91.0,91.0,203.0,91.0,161.63333333333333,0.0,95.7044600745489
2022-02-16,P0013,88,47.68,4195.84,S005,2021,31-01-2022,S005,56.28823529411764,35.36,91.0,91.0,270.0,90.57142857142857,155.56666666666666,1.1338934190295549,94.35723875647874
2022-02-17,P0013,88,47.68,4195.84,S005,2881,01-02-2022,S005,56.28823529411764,37.72,88.0,91.0,270.0,90.14285714285714,149.5,1.4638501094242502,92.58016097899461
2022-02-18,P0013,88,47.68,4195.84,S005,1854,02-02-2022,S005,56.28823529411764,36.41,88.0,91.0,270.0,89.71428571428571,143.43333333333334,1.6035674514758695,90.34786539597489
2022-02-19,P0013,88,47.68,4195.84,S005,2648,03-02-2022,S005,56.28823529411764,28.8,88.0,91.0,203.0,89.28571428571429,139.6,1.6035674514758695,90.17286081513777
2022-02-20,P0013,88,47.68,4195.84,S005,2184,04-02-2022,S005,56.28823529411764,27.2,88.0,91.0,203.0,88.85714285714286,135.76666666666668,1.4638501094242502,89.82845080882028
2022-02-21,P0013,88,47.68,4195.84,S005,1268,05-02-2022,S005,56.28823529411764,25.59,88.0,91.0,270.0,88.42857142857143,129.7,1.1338934190295549,86.53568129928276
2022-02-22,P0013,88,47.68,4195.84,S005,3207,06-02-2022,S005,56.28823529411764,31.09,88.0,91.0,270.0,88.0,123.63333333333334,0.0,82.6531945826212
2022-02-23,P0013,88,47.68,4195.84,S005,1075,07-02-2022,S005,56.28823529411764,31.06,88.0,88.0,75.0,88.0,124.06666666666666,0.0,82.42318611407472
2022-02-24,P0013,88,47.68,4195.84,S005,3523,08-02-2022,S005,56.28823529411764,36.53,88.0,88.0,6.0,88.0,126.8,0.0,79.68706034361473
2022-02-25,P0013,213,94.9,20213.7,S001,1133,09-02-2022,S001,56.28823529411764,33.05,88.0,88.0,6.0,105.85714285714286,133.7,47.24555912615345,77.8061915805925
2022-02-26,P0013,85,44.84,3811.4,S001,1133,09-02-2022,S001,56.28823529411764,33.05,213.0,88.0,270.0,105.42857142857143,127.53333333333333,47.44771558553392,73.86228253722732
2022-02-27,P0013,88,47.68,4195.84,S005,1708,09-02-2022,S005,56.28823529411764,27.11,85.0,88.0,270.0,105.42857142857143,121.46666666666667,47.44771558553392,69.0765359300244
2022-02-28,P0013,85,44.84,3811.4,S001,4555,08-02-2022,S001,56.28823529411764,24.62,88.0,88.0,270.0,105.0,115.3,47.64451699828643,63.38233736345772
2022-03-01,P0013,85,44.84,3811.4,S001,4464,06-02-2022,S001,56.28823529411764,33.12,85.0,88.0,270.0,104.57142857142857,109.13333333333334,47.83602945778129,56.43044747562123
2022-03-02,P0013,18,83.11,1495.98,S001,4791,04-02-2022,S001,56.28823529411764,38.57,85.0,88.0,270.0,94.57142857142857,100.73333333333333,58.094340352158106,50.054407180196556
2022-03-03,P0013,18,83.11,1495.98,S001,1766,03-02-2022,S001,56.28823529411764,22.94,18.0,88.0,75.0,84.57142857142857,98.83333333333333,65.02526981324813,52.10472434290932
2022-03-04,P0013,18,83.11,1495.98,S001,1540,02-02-2022,S001,56.28823529411764,33.52,18.0,213.0,75.0,56.714285714285715,96.93333333333334,36.2294276600036,54.008258202084065
2022-03-05,P0013,18,83.11,1495.98,S001,4533,01-02-2022,S001,56.28823529411764,38.21,18.0,85.0,270.0,47.142857142857146,88.53333333333333,36.36128239134125,45.010139343020825
2022-03-06,P0013,18,83.11,1495.98,S001,1330,31-01-2022,S001,56.28823529411764,36.57,18.0,88.0,241.0,37.142857142857146,81.1,32.692652443775955,36.58843797025827
2022-03-07,P0013,184,85.35,15704.4,S004,3824,31-01-2022,S004,56.28823529411764,22.61,18.0,85.0,85.0,51.285714285714285,84.4,63.625765969755534,41.13443058206026
2022-03-08,P0013,184,85.35,15704.4,S004,3731,01-02-2022,S004,56.28823529411764,31.16,184.0,85.0,91.0,65.42857142857143,87.5,80.99970605472829,44.97413049513124
2022-03-09,P0013,184,85.35,15704.4,S004,2853,02-02-2022,S004,56.28823529411764,37.16,184.0,18.0,91.0,89.14285714285714,90.6,88.73073231492492,48.305493369338066
2022-03-10,P0013,184,85.35,15704.4,S004,4723,03-02-2022,S004,56.28823529411764,24.11,184.0,18.0,91.0,112.85714285714286,93.7,88.73073231492492,51.22778744877182
2022-03-11,P0013,184,85.35,15704.4,S004,3565,04-02-2022,S004,56.28823529411764,23.24,184.0,18.0,91.0,136.57142857142858,96.8,80.99970605472828,53.80770358895865
2022-03-12,P0013,184,85.35,15704.4,S004,4040,05-02-2022,S004,56.28823529411764,29.21,184.0,18.0,91.0,160.28571428571428,99.9,62.74210251953175,56.092503648145666
2022-03-13,P0013,184,85.35,15704.4,S004,4171,06-02-2022,S004,56.28823529411764,23.87,184.0,18.0,91.0,184.0,103.0,0.0,58.11700445563713
2022-03-14,P0013,184,85.35,15704.4,S004,3264,07-02-2022,S004,56.28823529411764,24.67,184.0,184.0,91.0,184.0,106.1,0.0,59.90760126774537
2022-03-15,P0013,184,85.35,15704.4,S004,4486,08-02-2022,S004,56.28823529411764,33.39,184.0,184.0,91.0,184.0,109.2,0.0,61.48473317656261
2022-03-16,P0013,184,85.35,15704.4,S004,2946,09-02-2022,S004,56.28823529411764,34.89,184.0,184.0,91.0,184.0,112.3,0.0,62.86446833713255
2022-03-17,P0013,85,44.84,3811.4,S001,1330,31-01-2022,S001,56.28823529411764,36.57,184.0,184.0,91.0,169.85714285714286,112.1,37.41848282791354,62.944063837774166
2022-03-18,P0013,85,44.84,3811.4,S001,4533,01-02-2022,S001,56.28823529411764,38.21,85.0,184.0,88.0,155.71428571428572,112.0,48.30705361095244,62.9860411465139
2022-03-19,P0013,85,44.84,3811.4,S001,1540,02-02-2022,S001,56.28823529411764,33.52,85.0,184.0,88.0,141.57142857142858,111.9,52.91772589866008,63.02782636702396
2022-03-20,P0013,85,44.84,3811.4,S001,1766,03-02-2022,S001,56.28823529411764,22.94,85.0,184.0,88.0,127.42857142857143,111.8,52.917725898660095,63.06941988109553
2022-03-21,P0013,85,44.84,3811.4,S001,4791,04-02-2022,S001,56.28823529411764,38.57,85.0,184.0,88.0,113.28571428571429,111.7,48.30705361095249,63.110822067763955
2022-03-22,P0013,85,44.84,3811.4,S001,3537,05-02-2022,S001,56.28823529411764,38.27,85.0,184.0,88.0,99.14285714285714,111.6,37.418482827913635,63.15203330332938
2022-03-23,P0013,85,44.84,3811.4,S001,4627,07-02-2022,S001,56.28823529411764,30.48,85.0,184.0,88.0,85.0,111.5,0.0,63.19305396137706
2022-03-24,P0013,213,94.9,20213.7,S001,4555,08-02-2022,S001,56.28823529411764,24.62,85.0,85.0,88.0,103.28571428571429,115.66666666666667,48.379452545181195,65.6628448622377
2022-03-25,P0013,213,94.9,20213.7,S001,4627,07-02-2022,S001,56.28823529411764,30.48,213.0,85.0,88.0,121.57142857142857,119.83333333333333,62.45760466870619,67.77858645331277
2022-03-26,P0013,213,94.9,20213.7,S001,4464,06-02-2022,S001,56.28823529411764,33.12,213.0,85.0,88.0,139.85714285714286,124.0,68.41887792958069,69.57258675359286
2022-03-27,P0013,241,57.99,13975.59,S005,2881,01-02-2022,S005,56.28823529411764,37.72,213.0,85.0,213.0,162.14285714285714,124.93333333333334,72.83641161632595,70.98126675317266
2022-03-28,P0013,241,57.99,13975.59,S005,2021,31-01-2022,S005,56.28823529411764,35.36,241.0,85.0,85.0,184.42857142857142,130.13333333333333,69.0672550076063,73.62005598801294
2022-03-29,P0013,213,94.9,20213.7,S001,1766,03-02-2022,S001,56.28823529411764,22.94,241.0,85.0,88.0,202.71428571428572,134.3,53.55904618802907,74.68284666646618
2022-03-30,P0013,213,94.9,20213.7,S001,1540,02-02-2022,S001,56.28823529411764,33.52,213.0,85.0,85.0,221.0,138.56666666666666,13.662601021279526,75.42188621043783
2022-03-31,P0013,213,94.9,20213.7,S001,4533,01-02-2022,S001,56.28823529411764,38.21,213.0,213.0,85.0,221.0,142.83333333333334,13.662601021279526,75.9060596069739
2022-04-01,P0013,213,94.9,20213.7,S001,1330,31-01-2022,S001,56.28823529411764,36.57,213.0,213.0,18.0,221.0,149.33333333333334,13.662601021279526,73.146679908313
2022-04-02,P0013,6,40.8,244.8,S004,4486,08-02-2022,S004,56.28823529411764,33.39,213.0,213.0,18.0,191.42857142857142,148.93333333333334,82.8248294954622,73.91837685434938
2022-04-03,P0013,261,76.62,19997.82,S001,1330,31-01-2022,S001,56.28823529411764,36.57,6.0,241.0,18.0,194.28571428571428,157.03333333333333,85.13266957268186,72.37378232354655
2022-04-04,P0013,261,76.62,19997.82,S001,4533,01-02-2022,S001,56.28823529411764,38.21,261.0,241.0,18.0,197.14285714285714,165.13333333333333,87.27051539404853,69.83020457699074
2022-04-05,P0013,261,76.62,19997.82,S001,1540,02-02-2022,S001,56.28823529411764,33.52,261.0,213.0,18.0,204.0,173.23333333333332,90.54832963671944,66.17254526710039
2022-04-06,P0013,261,76.62,19997.82,S001,1766,03-02-2022,S001,56.28823529411764,22.94,261.0,213.0,184.0,210.85714285714286,175.8,93.12434084138722,68.07065295047097
2022-04-07,P0013,261,76.62,19997.82,S001,4791,04-02-2022,S001,56.28823529411764,38.57,261.0,213.0,184.0,217.71428571428572,178.36666666666667,95.0556228140736,69.81971035476303
2022-04-08,P0013,261,76.62,19997.82,S001,3537,05-02-2022,S001,56.28823529411764,38.27,261.0,213.0,184.0,224.57142857142858,180.93333333333334,96.38094061735295,71.43066729273269
2022-04-09,P0013,261,76.62,19997.82,S001,4464,06-02-2022,S001,56.28823529411764,33.12,261.0,6.0,184.0,261.0,183.5,0.0,72.91267805182903
2022-04-10,P0013,261,76.62,19997.82,S001,4627,07-02-2022,S001,56.28823529411764,30.48,261.0,261.0,184.0,261.0,186.06666666666666,0.0,74.2734617911189
2022-04-11,P0013,261,76.62,19997.82,S001,4555,08-02-2022,S001,56.28823529411764,24.62,261.0,261.0,184.0,261.0,188.63333333333333,0.0,75.5195719474525
2022-04-12,P0013,261,76.62,19997.82,S001,1133,09-02-2022,S001,56.28823529411764,33.05,261.0,261.0,184.0,261.0,191.2,0.0,76.65660103838833
2022-04-13,P0013,261,76.62,19997.82,S001,2802,10-02-2022,S001,56.28823529411764,38.46,261.0,261.0,184.0,261.0,193.76666666666668,0.0,77.68933860790264
2022-04-14,P0013,270,26.81,7238.7,S002,1954,04-02-2022,S002,56.28823529411764,32.95,261.0,261.0,184.0,262.2857142857143,196.63333333333333,3.401680257082489,78.89385419590728
2022-04-15,P0013,270,26.81,7238.7,S002,1659,03-02-2022,S002,56.28823529411764,22.76,270.0,261.0,184.0,263.57142857142856,199.5,4.391550328267953,79.97402595584536
2022-04-16,P0013,270,26.81,7238.7,S002,4869,02-02-2022,S002,56.28823529411764,32.26,270.0,261.0,85.0,264.85714285714283,205.66666666666666,4.810702354423219,77.94752139711721
2022-04-17,P0013,241,57.99,13975.59,S005,1854,02-02-2022,S005,56.28823529411764,36.41,270.0,261.0,85.0,262.0,210.86666666666667,10.295630140986821,74.75833863457856
2022-04-18,P0013,241,57.99,13975.59,S005,2648,03-02-2022,S005,56.28823529411764,28.8,241.0,261.0,85.0,259.14285714285717,216.06666666666666,13.031098334734514,71.03419930754758
2022-04-19,P0013,241,57.99,13975.59,S005,2184,04-02-2022,S005,56.28823529411764,27.2,241.0,261.0,85.0,256.2857142857143,221.26666666666668,14.648256844124015,66.68553755905592
2022-04-20,P0013,241,57.99,13975.59,S005,1268,05-02-2022,S005,56.28823529411764,25.59,241.0,261.0,85.0,253.42857142857142,226.46666666666667,15.501152030920553,61.58018788725734
2022-04-21,P0013,213,94.9,20213.7,S001,3537,05-02-2022,S001,56.28823529411764,38.27,241.0,270.0,85.0,245.28571428571428,230.73333333333332,19.737563896576212,55.58276421842432
2022-04-22,P0013,31,35.51,1100.81,S001,1330,31-01-2022,S001,56.28823529411764,36.57,213.0,270.0,85.0,211.14285714285714,228.93333333333334,81.12218884996591,61.068606604733574
2022-04-23,P0013,31,35.51,1100.81,S001,4533,01-02-2022,S001,56.28823529411764,38.21,31.0,270.0,213.0,177.0,222.86666666666667,100.25966287595433,70.94715533814404
2022-04-24,P0013,31,35.51,1100.81,S001,1540,02-02-2022,S001,56.28823529411764,33.52,31.0,241.0,213.0,147.0,216.8,108.95870777501,79.12948794266894
2022-04-25,P0013,31,35.51,1100.81,S001,1766,03-02-2022,S001,56.28823529411764,22.94,31.0,241.0,213.0,117.0,210.73333333333332,107.6661506695583,86.1005560210064
2022-04-26,P0013,31,35.51,1100.81,S001,4791,04-02-2022,S001,56.28823529411764,38.57,31.0,241.0,241.0,87.0,203.73333333333332,95.97916440561481,91.89646848241911
2022-04-27,P0013,31,35.51,1100.81,S001,3537,05-02-2022,S001,56.28823529411764,38.27,31.0,241.0,241.0,57.0,196.73333333333332,68.78953408767968,96.82580638243718
2022-04-28,P0013,31,35.51,1100.81,S001,4464,06-02-2022,S001,56.28823529411764,33.12,31.0,213.0,213.0,31.0,190.66666666666666,0.0,101.36663850744418
2022-04-29,P0013,31,35.51,1100.81,S001,4627,07-02-2022,S001,56.28823529411764,30.48,31.0,31.0,213.0,31.0,184.6,0.0,105.35182436271208
2022-04-30,P0013,31,35.51,1100.81,S001,4555,08-02-2022,S001,56.28823529411764,24.62,31.0,31.0,213.0,31.0,178.53333333333333,0.0,108.84241482238357
2022-05-01,P0013,18,83.11,1495.98,S001,3537,05-02-2022,S001,56.28823529411764,38.27,31.0,31.0,213.0,29.142857142857142,172.03333333333333,4.9135381491252454,112.47512624126506
2022-05-02,P0013,31,35.51,1100.81,S001,1133,09-02-2022,S001,56.28823529411764,33.05,18.0,31.0,6.0,29.142857142857142,172.86666666666667,4.9135381491252454,111.28891673704867
2022-05-03,P0013,213,94.9,20213.7,S001,4791,04-02-2022,S001,56.28823529411764,38.57,31.0,31.0,261.0,55.142857142857146,171.26666666666668,69.77685521582045,110.31895242598988
2022-05-04,P0013,270,26.81,7238.7,S002,4473,09-02-2022,S002,56.28823529411764,39.14,213.0,31.0,261.0,89.28571428571429,171.56666666666666,105.38297504137688,110.58330713128431
2022-05-05,P0013,270,26.81,7238.7,S002,3705,08-02-2022,S002,56.28823529411764,24.89,270.0,31.0,261.0,123.42857142857143,171.86666666666667,120.92264351346996,110.84619145879367
2022-05-06,P0013,270,26.81,7238.7,S002,1417,07-02-2022,S002,56.28823529411764,33.75,270.0,31.0,261.0,157.57142857142858,172.16666666666666,124.17307429935201,111.10761584540718
2022-05-07,P0013,270,26.81,7238.7,S002,1703,06-02-2022,S002,56.28823529411764,31.16,270.0,31.0,261.0,191.71428571428572,172.46666666666667,116.17044128594604,111.36759057232521
2022-05-08,P0013,270,26.81,7238.7,S002,3950,05-02-2022,S002,56.28823529411764,39.34,270.0,18.0,261.0,227.71428571428572,172.76666666666668,89.30605482592672,111.62612576822234
2022-05-09,P0013,241,57.99,13975.59,S005,1708,09-02-2022,S005,56.28823529411764,27.11,270.0,31.0,261.0,257.7142857142857,172.1,22.484915578481125,111.13966050843882
2022-05-10,P0013,241,57.99,13975.59,S005,3523,08-02-2022,S005,56.28823529411764,36.53,241.0,213.0,261.0,261.7142857142857,171.43333333333334,14.150551057753503,110.64690136469795
2022-05-11,P0013,241,57.99,13975.59,S005,1075,07-02-2022,S005,56.28823529411764,31.06,241.0,270.0,261.0,257.57142857142856,170.76666666666668,15.501152030920448,110.14776386771305
2022-05-12,P0013,241,57.99,13975.59,S005,3207,06-02-2022,S005,56.28823529411764,31.09,241.0,270.0,261.0,253.42857142857142,170.1,15.501152030920496,109.64216090663236
2022-05-13,P0013,31,35.51,1100.81,S001,2802,10-02-2022,S001,56.28823529411764,38.46,241.0,270.0,261.0,219.28571428571428,162.43333333333334,84.14415068938602,111.09849104575487
2022-05-14,P0013,213,94.9,20213.7,S001,2802,10-02-2022,S001,56.28823529411764,38.46,31.0,270.0,270.0,211.14285714285714,160.53333333333333,81.12218884996592,109.67372719471881
2022-05-15,P0013,18,83.11,1495.98,S001,4464,06-02-2022,S001,56.28823529411764,33.12,213.0,270.0,270.0,175.14285714285714,152.13333333333333,103.48337800733772,110.64660529979132
2022-05-16,P0013,18,83.11,1495.98,S001,4627,07-02-2022,S001,56.28823529411764,30.48,18.0,241.0,270.0,143.28571428571428,143.73333333333332,113.6554944935416,110.95508048330848
2022-05-17,P0013,59,18.4,1085.6,S003,2540,08-02-2022,S003,56.28823529411764,26.06,18.0,241.0,241.0,117.28571428571429,137.66666666666666,108.26620630913172,110.42779926528782
2022-05-18,P0013,59,18.4,1085.6,S003,1357,09-02-2022,S003,56.28823529411764,25.48,59.0,241.0,241.0,91.28571428571429,131.6,94.59512722777083,109.55099584054523
2022-05-19,P0013,238,82.18,19558.84,S005,2021,31-01-2022,S005,56.28823529411764,35.36,59.0,241.0,241.0,90.85714285714286,131.5,93.80729994946864,109.44901190461492
2022-05-20,P0013,238,82.18,19558.84,S005,2881,01-02-2022,S005,56.28823529411764,37.72,238.0,31.0,241.0,120.42857142857143,131.4,103.87950895606133,109.3468382463926
2022-05-21,P0013,238,82.18,19558.84,S005,1854,02-02-2022,S005,56.28823529411764,36.41,238.0,213.0,213.0,124.0,132.23333333333332,107.9428861327448,110.08294156220796
2022-05-22,P0013,238,82.18,19558.84,S005,2648,03-02-2022,S005,56.28823529411764,28.8,238.0,18.0,31.0,155.42857142857142,139.13333333333333,103.88753076100654,110.00618582398091
2022-05-23,P0013,238,82.18,19558.84,S005,2184,04-02-2022,S005,56.28823529411764,27.2,238.0,18.0,31.0,186.85714285714286,146.03333333333333,87.34305652889384,109.48042915432916
2022-05-24,P0013,238,82.18,19558.84,S005,1268,05-02-2022,S005,56.28823529411764,25.59,238.0,59.0,31.0,212.42857142857142,152.93333333333334,67.65564066865177,108.49914454877553
2022-05-25,P0013,238,82.18,19558.84,S005,3207,06-02-2022,S005,56.28823529411764,31.09,238.0,59.0,31.0,238.0,159.83333333333334,0.0,107.0498057893625
2022-05-26,P0013,238,82.18,19558.84,S005,1075,07-02-2022,S005,56.28823529411764,31.06,238.0,238.0,31.0,238.0,166.73333333333332,0.0,105.11305353279633
2022-05-27,P0013,238,82.18,19558.84,S005,3523,08-02-2022,S005,56.28823529411764,36.53,238.0,238.0,31.0,238.0,173.63333333333333,0.0,102.66130565193937
2022-05-28,P0013,238,82.18,19558.84,S005,1708,09-02-2022,S005,56.28823529411764,27.11,238.0,238.0,31.0,238.0,180.53333333333333,0.0,99.65655966898252
2022-05-29,P0013,116,26.29,3049.64,S003,1357,09-02-2022,S003,56.28823529411764,25.48,238.0,238.0,31.0,220.57142857142858,183.36666666666667,46.11166570712583,96.41415096212344
2022-05-30,P0013,116,26.29,3049.64,S003,2540,08-02-2022,S003,56.28823529411764,26.06,116.0,238.0,31.0,203.14285714285714,186.2,59.52990444986065,92.96955378528223
2022-05-31,P0013,116,26.29,3049.64,S003,3504,07-02-2022,S003,56.28823529411764,33.12,116.0,238.0,18.0,185.71428571428572,189.46666666666667,65.2117430266317,88.46847610515182
2022-06-01,P0013,116,26.29,3049.64,S003,1957,06-02-2022,S003,56.28823529411764,32.42,116.0,238.0,31.0,168.28571428571428,192.3,65.21174302663172,84.4900116520617
2022-06-02,P0013,116,26.29,3049.64,S003,1853,05-02-2022,S003,56.28823529411764,31.84,116.0,238.0,213.0,150.85714285714286,189.06666666666666,59.52990444986076,85.52028730207756
2022-06-03,P0013,116,26.29,3049.64,S003,3926,04-02-2022,S003,56.28823529411764,29.68,116.0,238.0,270.0,133.42857142857142,183.93333333333334,46.11166570712608,85.1157156902958
2022-06-04,P0013,116,26.29,3049.64,S003,1640,03-02-2022,S003,56.28823529411764,33.64,116.0,238.0,270.0,116.0,178.8,0.0,84.38679419484284
2022-06-05,P0013,116,26.29,3049.64,S003,1709,02-02-2022,S003,56.28823529411764,36.89,116.0,116.0,270.0,116.0,173.66666666666666,0.0,83.32501107869334
2022-06-06,P0013,116,26.29,3049.64,S003,1378,01-02-2022,S003,56.28823529411764,24.96,116.0,116.0,270.0,116.0,168.53333333333333,0.0,81.91742407947218
2022-06-07,P0013,59,18.4,1085.6,S003,3504,07-02-2022,S003,56.28823529411764,33.12,116.0,116.0,270.0,107.85714285714286,161.5,21.54397496152689,81.96330129161883
2022-06-08,P0013,59,18.4,1085.6,S003,1957,06-02-2022,S003,56.28823529411764,32.42,59.0,116.0,241.0,99.71428571428571,155.43333333333334,27.813152079033962,82.60904322765457
2022-06-09,P0013,59,18.4,1085.6,S003,1853,05-02-2022,S003,56.28823529411764,31.84,59.0,116.0,241.0,91.57142857142857,149.36666666666667,30.46778157801712,82.79117199870728
2022-06-10,P0013,59,18.4,1085.6,S003,3926,04-02-2022,S003,56.28823529411764,29.68,59.0,116.0,241.0,83.42857142857143,143.3,30.467781578017156,82.51275763428212
2022-06-11,P0013,241,95.4,22991.4,S005,1854,02-02-2022,S005,56.28823529411764,36.41,59.0,116.0,241.0,101.28571428571429,143.3,67.21288141845632,82.51275763428212
2022-06-12,P0013,241,95.4,22991.4,S005,2648,03-02-2022,S005,56.28823529411764,28.8,241.0,116.0,31.0,119.14285714285714,150.3,85.80681513615082,81.5594346431505
