Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,day,month,year,day_of_week,is_weekend,season,is_festival,price_lag_1,price_lag_7,price_change_pct,discount_pct,sales_lag_1,sales_lag_7,sales_lag_30,rolling_sales_7,rolling_sales_30,demand_volatility,price_pct_change,demand_pct_change,price_elasticity,elasticity_class,inventory_ratio,days_to_stockout,low_stock_flag,overstock_flag,cost_price,profit_per_unit,profit_margin,weekend_price_interaction,season_discount_interaction,inventory_price_interaction
2022-08-18,5,65,82.33,5351.45,2,4356,06-02-2022,S003,57.11627450980392,38.11,18,8,2022,3,0,0,0,96.13,38.42,-0.1435556017892437,-0.1435556017892437,216.0,36.0,140.0,170.14285714285714,117.93333333333334,118.68084452489713,-0.14355560178924376,-0.6990740740740741,4.8697094739667195,Low Elastic,66.0,25.452420701168617,0,1,57.63099999999999,24.699000000000005,0.30000000000000004,0.0,-0.0,5433.78
2022-08-18,15,17,80.31,1365.27,4,3497,09-02-2022,S005,54.23431372549019,23.18,18,8,2022,3,0,0,0,82.33,87.85,-0.024535406291752656,-0.024535406291752656,65.0,140.0,182.0,152.57142857142858,112.43333333333334,132.2205948946143,-0.02453540629175266,-0.7384615384615385,30.09779131759335,Low Elastic,194.27777777777777,22.771162790697673,0,0,56.217,24.093000000000004,0.30000000000000004,0.0,-0.0,15602.448333333334
2022-08-18,10,48,87.39,4194.72,2,2282,02-02-2022,S003,57.14274509803922,27.9,18,8,2022,3,0,0,0,80.31,88.58,0.08815838625326856,0.08815838625326856,17.0,188.0,16.0,132.57142857142858,113.5,136.48792027484492,0.08815838625326866,1.823529411764706,20.684695912263194,Low Elastic,46.57142857142857,17.084491978609623,0,0,61.172999999999995,26.217000000000006,0.30000000000000004,0.0,0.0,4069.8771428571426
2022-08-18,0,96,48.08,4615.68,1,2930,03-02-2022,S002,54.62,30.85,18,8,2022,3,0,0,0,87.39,98.31,-0.4498226341686692,-0.4498226341686692,48.0,371.0,128.0,93.28571428571429,112.43333333333334,87.0435030807674,-0.4498226341686692,1.0,-2.223098448232002,High Elastic,30.20618556701031,31.075757575757574,0,0,33.656,14.424,0.3,0.0,-0.0,1452.3134020618556
2022-08-18,14,216,21.75,4698.0,3,4006,09-02-2022,S004,56.78431372549019,23.24,18,8,2022,3,0,0,0,48.08,79.76,-0.5476289517470881,-0.5476289517470881,96.0,2.0,188.0,123.85714285714286,113.36666666666666,87.21893634494127,-0.5476289517470881,1.25,-2.282567413596658,High Elastic,18.46082949308756,32.08466819221968,0,1,15.225,6.525,0.3,0.0,-0.0,401.5230414746544
2022-08-18,11,87,38.59,3357.33,4,1255,09-02-2022,S005,58.3956862745098,35.53,18,8,2022,3,0,0,0,21.75,21.75,0.7742528735632186,0.7742528735632186,216.0,209.0,209.0,106.42857142857143,109.3,79.18934512263934,0.7742528735632186,-0.5972222222222222,-0.7713529295328581,Medium Elastic,14.261363636363637,11.68218085106383,0,0,27.013,11.577000000000002,0.30000000000000004,0.0,0.0,550.3460227272728
2022-08-19,4,192,46.13,8856.96,0,2015,10-02-2022,S001,58.20862745098039,37.37,19,8,2022,4,0,0,0,38.59,96.13,0.19538740606374705,0.19538740606374705,87.0,216.0,0.0,103.0,115.7,74.00450436741521,0.19538740606374705,1.206896551724138,6.176941370163726,Low Elastic,10.44041450777202,19.375,0,0,32.291,13.839000000000006,0.3000000000000001,0.0,0.0,481.6163212435233
2022-08-19,13,369,79.03,29162.07,2,3076,08-02-2022,S003,56.10098039215686,37.55,19,8,2022,4,0,0,0,46.13,82.33,0.7132018209408193,0.7132018209408193,192.0,65.0,2.0,146.42857142857142,127.93333333333334,121.77144868270938,0.7132018209408193,0.921875,1.292586436170213,Low Elastic,8.313513513513513,20.86434108527132,0,0,55.321,23.709000000000003,0.30000000000000004,0.0,0.0,657.0169729729729
2022-08-19,2,9,50.84,457.56,0,4675,06-02-2022,S001,52.47,23.77,19,8,2022,4,0,0,0,79.03,80.31,-0.3566999873465772,-0.3566999873465772,369.0,17.0,9.0,145.28571428571428,127.93333333333334,123.21757759577746,-0.35669998734657726,-0.975609756097561,2.7350989366580434,Low Elastic,467.5,31.9580078125,0,1,35.588,15.252000000000002,0.30000000000000004,0.0,-0.0,23767.7
2022-08-19,14,216,21.75,4698.0,3,3492,08-02-2022,S004,56.78431372549019,23.15,19,8,2022,4,0,0,0,50.84,87.39,-0.5721872541306059,-0.5721872541306059,9.0,48.0,371.0,169.28571428571428,122.76666666666667,117.33103352724454,-0.5721872541306059,23.0,-40.19663114472327,High Elastic,16.092165898617512,20.506711409395972,0,0,15.225,6.525,0.3,0.0,-0.0,350.0046082949309
2022-08-19,7,74,27.8,2057.2,4,4191,03-02-2022,S005,54.893137254901966,24.88,19,8,2022,4,0,0,0,21.75,48.08,0.2781609195402299,0.2781609195402299,216.0,96.0,65.0,166.14285714285714,123.06666666666666,119.88804301156483,0.2781609195402299,-0.6574074074074074,-2.363406795224977,High Elastic,55.88,25.074358974358976,0,1,19.46,8.34,0.3,0.0,0.0,1553.4640000000002
2022-08-19,17,36,38.42,1383.12,4,1253,03-02-2022,S005,57.3886,30.34,19,8,2022,4,0,0,0,27.8,21.75,0.38201438848920866,0.38201438848920866,74.0,216.0,307.0,140.42857142857142,114.03333333333333,126.53175773016724,0.38201438848920866,-0.5135135135135135,-1.344225581513717,High Elastic,33.86486486486486,8.85959595959596,0,0,26.894,11.526000000000003,0.3000000000000001,0.0,0.0,1301.0881081081081
2022-08-19,1,59,26.25,1548.75,4,4840,01-02-2022,S005,62.52392156862745,27.14,19,8,2022,4,0,0,0,38.42,38.59,-0.3167621030713171,-0.3167621030713171,36.0,87.0,57.0,136.42857142857142,114.1,128.92227263336778,-0.316762103071317,0.6388888888888888,-2.0169359992696063,High Elastic,80.66666666666667,35.218295218295225,0,1,18.375,7.875,0.3,0.0,-0.0,2117.5
2022-08-19,3,0,87.23,0.0,3,3977,01-02-2022,S004,59.90313725490196,33.59,19,8,2022,4,0,0,0,26.25,46.13,2.3230476190476192,1.0,59.0,192.0,192.0,109.0,107.7,135.39079239987765,2.3230476190476192,-1.0,-0.43046900623155127,Medium Elastic,3977.0,36.154545454545456,0,0,61.061,26.169000000000004,0.30000000000000004,0.0,0.0,346913.71
2022-08-19,11,196,45.65,8947.4,4,4073,31-01-2022,S005,58.3956862745098,35.85,19,8,2022,4,0,0,0,87.23,79.03,-0.47667087011349313,-0.47667087011349313,0.0,369.0,48.0,84.28571428571429,112.63333333333334,87.25196136422908,-0.4766708701134931,-1.0,-0.43046900623155127,Medium Elastic,20.6751269035533,47.757118927973195,0,1,31.955,13.695,0.3,0.0,-0.0,943.819543147208
2022-08-19,16,371,98.31,36473.01,4,4762,01-02-2022,S005,52.1358,32.21,19,8,2022,4,0,0,0,45.65,50.84,1.1535596933187295,1.0,196.0,9.0,108.0,136.0,121.4,131.3354483755244,1.1535596933187295,0.8928571428571428,0.7740016819488903,Low Elastic,12.801075268817204,34.75912408759124,0,1,68.817,29.49300000000001,0.3000000000000001,0.0,0.0,1258.4737096774193
2022-08-19,10,48,87.39,4194.72,2,3385,03-02-2022,S003,57.14274509803922,31.48,19,8,2022,4,0,0,0,98.31,21.75,-0.11107720476045164,-0.11107720476045164,371.0,216.0,59.0,112.0,121.03333333333333,129.61867149450381,-0.11107720476045169,-0.8706199460916442,7.837971327863507,Low Elastic,69.08163265306122,29.95575221238938,0,0,61.172999999999995,26.217000000000006,0.30000000000000004,0.0,-0.0,6037.04387755102
2022-08-19,0,96,48.08,4615.68,1,4110,05-02-2022,S002,54.62,31.58,19,8,2022,4,0,0,0,87.39,27.8,-0.4498226341686692,-0.4498226341686692,48.0,74.0,7.0,115.14285714285714,124.0,128.80790422360064,-0.4498226341686692,1.0,-2.223098448232002,High Elastic,42.371134020618555,35.38745387453875,0,1,33.656,14.424,0.3,0.0,-0.0,2037.2041237113401
2022-08-19,5,65,82.33,5351.45,2,1728,07-02-2022,S003,57.11627450980392,38.26,19,8,2022,4,0,0,0,48.08,38.42,0.7123544093178037,0.7123544093178037,96.0,36.0,54.0,119.28571428571429,124.36666666666666,126.27973482935221,0.7123544093178036,-0.32291666666666663,-0.45330900243309,Medium Elastic,26.181818181818183,14.365795724465558,0,0,57.63099999999999,24.699000000000005,0.30000000000000004,0.0,0.0,2155.549090909091
2022-08-19,12,188,88.58,16653.04,3,3264,07-02-2022,S004,56.28823529411764,24.67,19,8,2022,4,0,0,0,82.33,26.25,0.07591400461557148,0.07591400461557148,65.0,59.0,108.0,137.71428571428572,127.03333333333333,125.42556130459,0.07591400461557152,1.8923076923076922,24.926990769230756,Low Elastic,17.26984126984127,23.53038105046344,0,0,62.00599999999999,26.574000000000005,0.30000000000000004,0.0,0.0,1529.7625396825395
2022-08-19,19,2,79.76,159.52,0,4157,02-02-2022,S001,56.9964,37.32,19,8,2022,4,0,0,0,88.58,87.23,-0.09957100925716858,-0.09957100925716858,188.0,0.0,0.0,138.0,127.1,125.06131829360095,-0.09957100925716855,-0.9893617021276596,9.93624258213925,Low Elastic,1385.6666666666667,29.906474820143885,0,1,55.832,23.928000000000004,0.30000000000000004,0.0,-0.0,110520.77333333335
2022-08-19,15,17,80.31,1365.27,4,1894,08-02-2022,S005,54.23431372549019,25.03,19,8,2022,4,0,0,0,79.76,45.65,0.006895687061183514,0.006895687061183514,2.0,196.0,192.0,112.42857142857143,121.26666666666667,129.44864765980554,0.006895687061183597,7.5,1087.6363636363562,Low Elastic,105.22222222222223,16.697732997481108,0,0,56.217,24.093000000000004,0.30000000000000004,0.0,0.0,8450.396666666667
2022-08-19,6,140,87.85,12299.0,0,1740,06-02-2022,S001,57.154705882352935,26.4,19,8,2022,4,0,0,0,80.31,98.31,0.09388619100983678,0.09388619100983678,17.0,371.0,9.0,79.42857142857143,125.63333333333334,66.85770248036164,0.09388619100983675,7.235294117647058,77.06451864565464,Low Elastic,12.340425531914894,21.634103019538188,0,0,61.49499999999999,26.355000000000004,0.30000000000000004,0.0,0.0,1084.1063829787233
2022-08-19,9,209,21.75,4545.75,4,3983,05-02-2022,S005,58.38823529411765,26.02,19,8,2022,4,0,0,0,87.85,87.39,-0.7524188958451906,-0.7524188958451906,140.0,48.0,36.0,102.42857142857143,131.4,80.53748018336452,-0.7524188958451906,0.4928571428571429,-0.6550302571860818,Medium Elastic,18.966666666666665,38.50966850828729,0,0,15.225,6.525,0.3,0.0,-0.0,412.525
2022-08-19,18,108,31.26,3376.08,1,4486,09-02-2022,S002,55.3658,24.1,19,8,2022,4,0,0,0,21.75,48.08,0.4372413793103449,0.4372413793103449,209.0,96.0,140.0,104.14285714285714,130.33333333333334,80.50554550553007,0.4372413793103449,-0.4832535885167464,-1.105232970582464,High Elastic,41.15596330275229,42.66576086956522,0,1,21.882,9.378,0.3,0.0,0.0,1286.5354128440367
2022-08-19,8,54,99.76,5387.04,0,1823,09-02-2022,S001,56.76176470588235,27.12,19,8,2022,4,0,0,0,31.26,82.33,2.1912987843889953,1.0,108.0,65.0,188.0,102.57142857142857,125.86666666666666,81.49817409581946,2.1912987843889957,-0.5,-0.2281751824817518,Low Elastic,33.14545454545455,17.60137931034483,0,0,69.832,29.92800000000001,0.3000000000000001,0.0,0.0,3306.590545454546
2022-08-20,6,140,87.85,12299.0,0,4906,07-02-2022,S001,57.154705882352935,28.39,20,8,2022,5,1,0,0,99.76,88.58,-0.11938652766639946,-0.11938652766639946,54.0,188.0,371.0,95.71428571428571,118.16666666666667,74.86145934483397,-0.11938652766639946,1.5925925925925926,-13.339801598407801,High Elastic,34.794326241134755,50.72673559822748,0,1,61.49499999999999,26.355000000000004,0.30000000000000004,87.85,-0.0,3056.681560283688
2022-08-20,13,51,78.24,3990.24,0,4636,08-02-2022,S001,56.10098039215686,37.94,20,8,2022,5,1,0,0,87.85,79.76,-0.10939100739897553,-0.10939100739897553,140.0,2.0,2.0,102.71428571428571,119.8,66.45729025901933,-0.10939100739897556,-0.6357142857142857,5.811394380853276,Low Elastic,89.15384615384616,44.69972451790634,0,1,54.767999999999994,23.472,0.30000000000000004,78.24,-0.0,6975.3969230769235
2022-08-20,18,257,73.28,18832.96,0,2852,09-02-2022,S001,55.3658,34.83,20,8,2022,5,1,0,0,78.24,80.31,-0.0633946830265848,-0.0633946830265848,51.0,17.0,209.0,137.0,121.4,76.07890640644118,-0.0633946830265848,4.03921568627451,-63.7153700189754,High Elastic,11.054263565891473,20.666666666666668,0,0,51.296,21.984,0.30000000000000004,73.28,-0.0,810.0564341085271
2022-08-20,7,123,49.76,6120.48,4,2955,31-01-2022,S005,54.893137254901966,32.46,20,8,2022,5,1,0,0,73.28,87.85,-0.32096069868995636,-0.32096069868995636,257.0,140.0,216.0,134.57142857142858,118.3,76.23834805585544,-0.32096069868995636,-0.5214007782101167,1.6245003838111116,Low Elastic,23.830645161290324,21.79662802950474,0,0,34.831999999999994,14.928000000000004,0.3000000000000001,49.76,-0.0,1185.8129032258064
2022-08-20,16,371,98.31,36473.01,4,4843,31-01-2022,S005,52.1358,29.03,20,8,2022,5,1,0,0,49.76,21.75,0.9756832797427654,0.9756832797427654,123.0,209.0,65.0,157.71428571428572,128.5,116.53570881309906,0.9756832797427655,2.016260162601626,2.066510930814766,Low Elastic,13.018817204301076,30.51395139513951,0,1,68.817,29.49300000000001,0.3000000000000001,98.31,0.0,1279.8799193548389
2022-08-20,9,209,21.75,4545.75,4,3305,06-02-2022,S005,58.38823529411765,26.63,20,8,2022,5,1,0,0,98.31,31.26,-0.7787610619469026,-0.7787610619469026,371.0,108.0,17.0,172.14285714285714,134.9,115.60338601071687,-0.7787610619469026,-0.43665768194070076,0.5607081597647635,Low Elastic,15.738095238095237,19.08828382838284,0,0,15.225,6.525,0.3,21.75,-0.0,342.3035714285714
2022-08-20,4,243,83.39,20263.77,2,2400,02-02-2022,S003,58.20862745098039,23.55,20,8,2022,5,1,0,0,21.75,99.76,2.834022988505747,1.0,209.0,54.0,48.0,199.14285714285714,141.4,104.99591828801132,2.834022988505747,0.16267942583732053,0.05740229578133877,Low Elastic,9.836065573770492,11.991434689507495,0,0,58.373,25.017000000000003,0.30000000000000004,83.39,0.0,820.2295081967213
2022-08-20,1,59,26.25,1548.75,4,4184,02-02-2022,S005,62.52392156862745,31.35,20,8,2022,5,1,0,0,83.39,87.85,-0.6852140544429788,-0.6852140544429788,243.0,140.0,96.0,187.57142857142858,140.16666666666666,116.44005201942171,-0.6852140544429788,-0.757201646090535,1.1050585451083255,Low Elastic,69.73333333333333,22.187878787878788,0,1,18.375,7.875,0.3,26.25,-0.0,1830.5
2022-08-20,12,188,88.58,16653.04,3,4486,08-02-2022,S004,56.28823529411764,33.39,20,8,2022,5,1,0,0,26.25,78.24,2.3744761904761904,1.0,59.0,51.0,216.0,207.14285714285714,139.23333333333332,100.01404663250756,2.3744761904761904,2.1864406779661016,0.9208096870946602,Low Elastic,23.735449735449734,21.552505147563487,0,1,62.00599999999999,26.574000000000005,0.30000000000000004,88.58,0.0,2102.4861375661376
2022-08-20,5,65,82.33,5351.45,2,2191,08-02-2022,S003,57.11627450980392,29.95,20,8,2022,5,1,0,0,88.58,73.28,-0.07055768796568074,-0.07055768796568074,188.0,257.0,87.0,179.71428571428572,138.5,109.90103773503704,-0.07055768796568074,-0.6542553191489362,9.272629787234044,Low Elastic,33.196969696969695,12.124110671936759,0,0,57.63099999999999,24.699000000000005,0.30000000000000004,82.33,-0.0,2733.106515151515
2022-08-20,2,9,50.84,457.56,0,2895,05-02-2022,S001,52.47,25.86,20,8,2022,5,1,0,0,82.33,49.76,-0.3824851208550953,-0.3824851208550953,65.0,123.0,192.0,163.42857142857142,132.4,126.84617605963673,-0.38248512085509534,-0.8615384615384616,2.252475755429074,Low Elastic,289.5,17.606429192006953,0,0,35.588,15.252000000000002,0.30000000000000004,50.84,-0.0,14718.18
2022-08-20,3,0,87.23,0.0,3,3745,09-02-2022,S004,59.90313725490196,30.96,20,8,2022,5,1,0,0,50.84,98.31,0.7157749803304484,0.7157749803304484,9.0,371.0,369.0,110.42857142857143,120.1,100.41556509966874,0.7157749803304485,-1.0,-1.397087111843913,High Elastic,3745.0,33.60897435897436,0,0,61.061,26.169000000000004,0.30000000000000004,87.23,0.0,326676.35000000003
2022-08-20,10,48,87.39,4194.72,2,4680,04-02-2022,S003,57.14274509803922,36.18,20,8,2022,5,1,0,0,87.23,21.75,0.0018342313424280245,0.0018342313424280245,0.0,209.0,9.0,87.42857142857143,121.4,92.17529882938197,0.0018342313424279943,-1.0,-1.397087111843913,Low Elastic,95.51020408163265,52.92407108239095,0,1,61.172999999999995,26.217000000000006,0.30000000000000004,87.39,0.0,8346.636734693877
2022-08-20,19,162,94.18,15257.16,3,4003,31-01-2022,S004,56.9964,24.78,20,8,2022,5,1,0,0,87.39,83.39,0.07769767707975749,0.07769767707975749,48.0,243.0,216.0,75.85714285714286,119.6,72.34046486678831,0.0776976770797575,2.375,30.567194403534575,Low Elastic,24.558282208588956,52.08364312267658,0,1,65.926,28.254000000000005,0.30000000000000004,94.18,0.0,2312.899018404908
2022-08-20,15,316,41.15,13003.4,2,4769,05-02-2022,S003,54.23431372549019,28.26,20,8,2022,5,1,0,0,94.18,26.25,-0.5630707156508813,-0.5630707156508813,162.0,59.0,74.0,112.57142857142857,127.66666666666667,114.9983436733727,-0.5630707156508814,0.9506172839506173,-1.6882733509799948,High Elastic,15.04416403785489,41.99119496855346,0,1,28.804999999999996,12.345000000000002,0.30000000000000004,41.15,-0.0,619.0673501577287
2022-08-20,11,196,45.65,8947.4,4,2038,01-02-2022,S005,58.3956862745098,39.08,20,8,2022,5,1,0,0,41.15,88.58,0.10935601458080195,0.10935601458080195,316.0,188.0,36.0,113.71428571428571,133.0,115.90903658431836,0.10935601458080191,-0.379746835443038,-3.4725738396624486,High Elastic,10.345177664974619,17.76587795765878,0,0,31.955,13.695,0.3,45.65,0.0,472.2573604060913
2022-08-20,17,36,38.42,1383.12,4,2816,04-02-2022,S005,57.3886,24.29,20,8,2022,5,1,0,0,45.65,82.33,-0.15837897042716315,-0.15837897042716315,196.0,65.0,59.0,109.57142857142857,132.23333333333332,118.43121371054372,-0.1583789704271631,-0.8163265306122449,5.154260874474275,Low Elastic,76.10810810810811,25.467700258397933,0,0,26.894,11.526000000000003,0.3000000000000001,38.42,-0.0,2924.0735135135137
2022-08-20,8,252,72.99,18393.48,1,3455,05-02-2022,S002,56.76176470588235,23.66,20,8,2022,5,1,0,0,38.42,50.84,0.8997917751171263,0.8997917751171263,36.0,9.0,0.0,144.28571428571428,140.63333333333333,119.64630414366384,0.8997917751171263,6.0,6.668209430141743,Low Elastic,13.65612648221344,23.780727630285153,0,0,51.092999999999996,21.897,0.3,72.99,0.0,996.7606719367589
2022-08-20,14,216,21.75,4698.0,3,1872,07-02-2022,S004,56.78431372549019,36.3,20,8,2022,5,1,0,0,72.99,87.23,-0.7020139745170572,-0.7020139745170572,252.0,0.0,196.0,175.14285714285714,141.3,102.91651725456641,-0.702013974517057,-0.1428571428571429,0.2034961525593845,Low Elastic,8.626728110599078,10.627737226277372,0,0,15.225,6.525,0.3,21.75,-0.0,187.63133640552996
2022-08-20,0,37,91.05,3368.85,0,4312,02-02-2022,S001,54.62,32.37,20,8,2022,5,1,0,0,21.75,87.39,3.186206896551724,1.0,216.0,48.0,371.0,173.57142857142858,130.16666666666666,105.23918336002832,3.186206896551724,-0.8287037037037037,-0.26009098925765595,Low Elastic,113.47368421052632,24.700490998363335,0,1,63.73499999999999,27.315000000000005,0.30000000000000004,91.05,0.0,10331.77894736842
2022-08-21,10,48,87.39,4194.72,2,3774,05-02-2022,S003,57.14274509803922,31.77,21,8,2022,6,1,0,0,91.05,94.18,-0.040197693574958775,-0.040197693574958775,37.0,162.0,48.0,157.28571428571428,130.16666666666666,115.63551110524575,-0.040197693574958726,0.29729729729729737,-7.395879486043438,High Elastic,77.0204081632653,23.842960288808666,0,0,61.172999999999995,26.217000000000006,0.30000000000000004,87.39,-0.0,6730.813469387755
2022-08-21,2,9,50.84,457.56,0,1098,04-02-2022,S001,52.47,28.94,21,8,2022,6,1,0,0,87.39,41.15,-0.41824007323492385,-0.41824007323492385,48.0,316.0,96.0,113.42857142857143,127.26666666666667,102.926927385172,-0.41824007323492385,-0.8125,1.9426641586867308,Low Elastic,109.8,9.595505617977528,0,0,35.588,15.252000000000002,0.30000000000000004,50.84,-0.0,5582.232
2022-08-21,5,65,82.33,5351.45,2,1470,09-02-2022,S003,57.11627450980392,23.03,21,8,2022,6,1,0,0,50.84,45.65,0.6193941778127457,0.6193941778127457,9.0,196.0,65.0,94.71428571428571,127.26666666666667,97.15917229940202,0.6193941778127456,6.222222222222222,10.045658233654427,Low Elastic,22.272727272727273,15.358208955223882,0,0,57.63099999999999,24.699000000000005,0.30000000000000004,82.33,0.0,1833.7136363636364
2022-08-21,4,243,83.39,20263.77,2,2843,03-02-2022,S003,58.20862745098039,30.24,21,8,2022,6,1,0,0,82.33,38.42,0.012875015182800952,0.012875015182800952,65.0,36.0,188.0,124.28571428571429,129.1,107.28422419864359,0.012875015182800986,2.7384615384615385,212.69579100145035,Low Elastic,11.651639344262295,22.6921322690992,0,0,58.373,25.017000000000003,0.30000000000000004,83.39,0.0,971.6302049180327
2022-08-21,7,123,49.76,6120.48,4,3160,02-02-2022,S005,54.893137254901966,30.89,21,8,2022,6,1,0,0,83.39,72.99,-0.4032857656793381,-0.4032857656793381,243.0,252.0,2.0,105.85714285714286,133.13333333333333,91.62683117120383,-0.40328576567933805,-0.49382716049382713,1.2245092748611432,Low Elastic,25.483870967741936,29.572192513368982,0,0,34.831999999999994,14.928000000000004,0.3000000000000001,49.76,-0.0,1268.0774193548386
2022-08-21,12,188,88.58,16653.04,3,2946,09-02-2022,S004,56.28823529411764,34.89,21,8,2022,6,1,0,0,49.76,21.75,0.7801446945337621,0.7801446945337621,123.0,216.0,17.0,101.85714285714286,138.83333333333334,86.48396493267582,0.780144694533762,0.5284552845528456,0.6773811169332715,Low Elastic,15.587301587301587,28.641666666666666,0,0,62.00599999999999,26.574000000000005,0.30000000000000004,88.58,0.0,1380.7231746031746
2022-08-21,9,209,21.75,4545.75,4,4943,31-01-2022,S005,58.38823529411765,31.63,21,8,2022,6,1,0,0,88.58,91.05,-0.754459245879431,-0.754459245879431,188.0,37.0,140.0,126.42857142857143,141.13333333333333,89.37161582004529,-0.754459245879431,0.11170212765957444,-0.14805588011499482,Low Elastic,23.538095238095238,38.79035874439462,0,1,15.225,6.525,0.3,21.75,-0.0,511.9535714285714
2022-08-21,19,162,94.18,15257.16,3,2485,01-02-2022,S004,56.9964,25.15,21,8,2022,6,1,0,0,21.75,87.39,3.330114942528736,1.0,209.0,48.0,209.0,142.71428571428572,139.56666666666666,82.8466742155136,3.330114942528736,-0.22488038277511957,-0.06752931555099889,Low Elastic,15.245398773006135,17.291252485089462,0,0,65.926,28.254000000000005,0.30000000000000004,94.18,0.0,1435.811656441718
2022-08-21,0,37,91.05,3368.85,0,3449,01-02-2022,S001,54.62,22.36,21,8,2022,6,1,0,0,94.18,50.84,-0.03323423232108738,-0.03323423232108738,162.0,9.0,108.0,146.71428571428572,137.2,75.6807203227575,-0.033234232321087354,-0.7716049382716049,23.217173510038208,Low Elastic,90.76315789473684,23.349129593810442,0,0,63.73499999999999,27.315000000000005,0.30000000000000004,91.05,-0.0,8263.985526315788
2022-08-21,3,0,87.23,0.0,3,3888,31-01-2022,S004,59.90313725490196,30.37,21,8,2022,6,1,0,0,91.05,82.33,-0.041954969796814866,-0.041954969796814866,37.0,65.0,54.0,137.42857142857142,135.4,90.00899425956874,-0.0419549697968149,-1.0,23.835078534031435,Low Elastic,3888.0,28.08668730650155,0,0,61.061,26.169000000000004,0.30000000000000004,87.23,-0.0,339150.24
2022-08-21,11,85,48.7,4139.5,1,4512,09-02-2022,S002,58.3956862745098,37.99,21,8,2022,6,1,0,0,87.23,83.39,-0.44170583514845807,-0.44170583514845807,0.0,243.0,140.0,114.85714285714286,133.56666666666666,78.15247612078332,-0.44170583514845807,-1.0,23.835078534031435,Low Elastic,52.46511627906977,38.94451294697904,0,1,34.089999999999996,14.610000000000007,0.3000000000000001,48.7,-0.0,2555.051162790698
2022-08-21,16,19,41.28,784.32,4,4923,03-02-2022,S005,52.1358,34.28,21,8,2022,6,1,0,0,48.7,49.76,-0.15236139630390147,-0.15236139630390147,85.0,123.0,51.0,100.0,132.5,85.852586837362,-0.15236139630390144,-0.7764705882352941,5.096242270493103,Low Elastic,246.15,48.742574257425744,0,1,28.895999999999997,12.384000000000004,0.3000000000000001,41.28,-0.0,10161.072
2022-08-21,14,91,61.13,5562.83,1,3635,08-02-2022,S002,56.78431372549019,31.2,21,8,2022,6,1,0,0,41.28,88.58,0.4808624031007752,0.4808624031007752,19.0,188.0,257.0,86.14285714285714,126.96666666666667,76.61250674972291,0.4808624031007751,3.7894736842105265,7.880578019355696,Low Elastic,39.51086956521739,41.71311475409836,0,0,42.791,18.339000000000006,0.3000000000000001,61.13,0.0,2415.299456521739
2022-08-21,18,8,91.95,735.6,0,4796,01-02-2022,S001,55.3658,36.97,21,8,2022,6,1,0,0,61.13,21.75,0.5041714379191886,0.5041714379191886,91.0,209.0,123.0,57.42857142857143,123.13333333333334,58.39194334511622,0.5041714379191886,-0.9120879120879121,-1.8090828704066861,High Elastic,532.8888888888889,82.08312958435208,0,1,64.365,27.585000000000008,0.3000000000000001,91.95,0.0,48999.13333333334
2022-08-21,13,51,78.24,3990.24,0,1852,10-02-2022,S001,56.10098039215686,23.1,21,8,2022,6,1,0,0,91.95,94.18,-0.14910277324632962,-0.14910277324632962,8.0,162.0,371.0,41.57142857142857,112.46666666666667,36.06409637879893,-0.1491027732463296,5.375,-36.04896061269145,High Elastic,35.61538461538461,43.50335570469799,0,0,54.767999999999994,23.472,0.30000000000000004,78.24,-0.0,2786.547692307692
2022-08-21,6,140,87.85,12299.0,0,4170,08-02-2022,S001,57.154705882352935,38.88,21,8,2022,6,1,0,0,78.24,91.05,0.12282719836400818,0.12282719836400818,51.0,37.0,209.0,56.285714285714285,110.16666666666667,51.56780095406737,0.12282719836400813,1.7450980392156863,14.20774928077371,Low Elastic,29.574468085106382,72.79301745635911,0,1,61.49499999999999,26.355000000000004,0.30000000000000004,87.85,0.0,2598.1170212765956
2022-08-21,8,54,99.76,5387.04,0,3193,10-02-2022,S001,56.76176470588235,26.96,21,8,2022,6,1,0,0,87.85,87.23,0.1355719977233923,0.1355719977233923,140.0,0.0,243.0,64.0,103.86666666666666,45.41659021400512,0.13557199772339223,-0.6142857142857143,-4.531066330814439,High Elastic,58.054545454545455,49.12307692307692,0,0,69.832,29.92800000000001,0.3000000000000001,99.76,0.0,5791.521454545455
2022-08-21,15,17,80.31,1365.27,4,2819,07-02-2022,S005,54.23431372549019,35.88,21,8,2022,6,1,0,0,99.76,48.7,-0.19496792301523658,-0.19496792301523658,54.0,85.0,59.0,54.285714285714285,102.46666666666667,47.40504293045537,-0.19496792301523658,-0.6851851851851851,3.5143482814433966,Low Elastic,156.61111111111111,50.98966408268734,0,0,56.217,24.093000000000004,0.30000000000000004,80.31,-0.0,12577.438333333334
2022-08-21,17,36,38.42,1383.12,4,2682,05-02-2022,S005,57.3886,25.92,21,8,2022,6,1,0,0,80.31,41.28,-0.5216037853318392,-0.5216037853318392,17.0,19.0,188.0,56.714285714285715,97.4,45.700890894725944,-0.5216037853318392,1.1176470588235294,-2.142712706949574,High Elastic,72.48648648648648,46.47029702970297,0,0,26.894,11.526000000000003,0.3000000000000001,38.42,-0.0,2784.9308108108107
